Newspaper,Heading,Category,Date,Time,URL
Indian Express,LiveEngland vs Bangladesh live score,nil,2019-06-08,9:29:43 pm,https://indianexpress.com/article/sports/cricket-world-cup/england-vs-bangladesh-live-cricket-score-updates-eng-vs-ban-5770936/
Indian Express,LiveAFG vs NZ: James Neesham puts New Zealand in control,nil,2019-06-08,9:32:30 pm,https://indianexpress.com/article/sports/cricket-world-cup/afghanistan-vs-new-zealand-live-score-updates-5771143/
Indian Express,French Open 2019 Women's Final: Ashleigh Barty vs Marketa Vondrousova,nil,2019-06-08,9:33:52 pm,https://indianexpress.com/article/sports/tennis/french-open-2019-womens-final-ashleigh-barty-vs-marketa-vondrousova-live-score-streaming-updates-5771102/
Indian Express,Watch: Jason Roy's collision with umpire delays century celebrations,nil,2019-06-08,6:58:01 pm,https://indianexpress.com/article/sports/cricket-world-cup/jason-roy-collision-umpire-joel-wilson-england-vs-bangladesh-5771137/
Indian Express,"French Open 2019 Women’s Final: Barty defeats Vondrousova 6-1, 6-3 to win the title",nil,2019-06-08,21:33:52:00,https://indianexpress.com/article/sports/tennis/french-open-2019-womens-final-ashleigh-barty-vs-marketa-vondrousova-live-score-streaming-updates-5771102/
Indian Express,Saudi Arabia rejects women’s match in WWE Super Showdown,nil,2019-06-08,21:33:00:00,https://indianexpress.com/article/sports/wwe-wrestling/saudi-arabia-rejects-alexa-bliss-vs-natalya-in-wwe-super-showdown-reports/
Indian Express,"LiveBangladesh vs England Live Cricket Score Online, ICC World Cup 2019: Shakib nears his 100, Ban four down",nil,2019-06-08,21:27:38:00,https://indianexpress.com/article/sports/cricket-world-cup/england-vs-bangladesh-live-cricket-score-updates-eng-vs-ban-5770936/
Indian Express,FIFA Women’s World Cup: Giulia Gwinn wins it as Germany beat China 1-0 in their opener,nil,2019-06-08,21:26:53:00,https://indianexpress.com/article/sports/football/fifa-womens-world-cup-gwinn-goal-germany-beat-china-5771347/
Indian Express,Watch: Jofra Archer’s thunderbolt clips the bails and flies over the ropes,nil,2019-06-08,21:17:00:00,https://indianexpress.com/article/sports/cricket-world-cup/jofra-archer-hits-stumps-soumya-sarkar-flies-over-boundary/
Indian Express,Steve Smith is world’s best batsman in all three formats: Aaron Finch,nil,2019-06-08,21:14:50:00,https://indianexpress.com/article/sports/cricket-world-cup/steve-smith-world-best-batsman-aaron-finch-5771331/
Indian Express,"LiveAfghanistan vs New Zealand Live Cricket Score Online, World Cup 2019 LIVE Score: AFG vs NZ: James Neesham puts New Zealand in command",nil,2019-06-08,21:09:36:00,https://indianexpress.com/article/sports/cricket-world-cup/afghanistan-vs-new-zealand-live-score-updates-5771143/
Indian Express,You have chosen money over country: Shoaib Akhtar lashes out at AB De Villiers,nil,2019-06-08,21:05:29:00,https://indianexpress.com/article/sports/cricket-world-cup/you-shoaib-akhtar-lashes-out-at-ab-de-villiers-5770331/
Indian Express,French Open 2019: Dominic Thiem beats Novak Djokovic in dramatic semi-final,nil,2019-06-08,20:58:28:00,https://indianexpress.com/article/sports/tennis/french-open-2019-dominic-thiem-defeats-novak-djokovic-5771284/
Indian Express,World Cup 2019: Jason Roy’s stunning 153 takes England to their highest World Cup total,nil,2019-06-08,20:39:00:00,https://indianexpress.com/article/sports/jason-roys-hundred-england-vs-bangladesh-twitter-5771264/
Indian Express,"Arjun Munda, BVP Rao set to be elected presidents in two AAI elections",nil,2019-06-08,20:22:18:00,https://indianexpress.com/article/sports/sport-others/arjun-munda-bvp-rao-set-to-be-elected-presidents-in-two-aai-elections-5771297/
Indian Express,"India vs Australia: How is the weather at Kennington Oval, London",nil,2019-06-08,20:04:13:00,https://indianexpress.com/article/sports/cricket-world-cup/india-vs-australia-how-is-the-weather-at-kennington-oval-london-5771216/
