Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Hindiustan Times, Vladimir Putin presents Xi Jinping box of ice cream on his 66th birthday,world,2019-06-16,08:29:00,https://www.hindustantimes.com/world-news/vladimir-putin-presents-xi-jinping-box-of-ice-cream-on-his-66th-birthday/story-HguOABMb8sabqXIvgRSDdJ.html,0,0.55
Indian Express, China state media criticise foreign ‘ hypocrisy ’ over Hong Kong after climbdown,world,2019-06-17,07:58:59,https://indianexpress.com/article/world/china-state-media-criticise-foreign-hypocrisy-over-hong-kong-after-climbdown-5783783/,1,0.25
India Today, Hong Kong suspends controversial extradition bill after massive protestsAfter widespread anger Hong Kong leader Carrie Lam on Saturday delayed indefinitely a proposed law that would allow extraditions to mainland China,world,2019-06-17,15:00,https://www.indiatoday.in/world/story/hong-kong-extradition-bill-protest-suspends-controversial-1549454-2019-06-15,1,0.19
Hindiustan Times, Roadway bridge in China collapses sending two vehicles into river,world,2019-06-15,13:44:00,https://www.hindustantimes.com/world-news/roadway-bridge-in-china-collapses-sending-two-vehicles-into-river/story-YdMYCHmGfNwumM0WQLSqYI.html,1,0.19
Hindiustan Times, Hong Kong government suspends extradition bill after mass protests,world,2019-06-15,14:12:00,https://www.hindustantimes.com/world-news/hong-kong-government-suspends-extradition-bill-after-mass-protests/story-a4lUBj4s3xYnodI5uy8DTO.html,1,0.18
Hindiustan Times, Hong Kong leader apologises as protesters press demand for her to quit,world,2019-06-16,20:36:00,https://www.hindustantimes.com/world-news/hong-kong-leader-apologises-after-massive-protests-over-extradition-bill/story-9Cj5pW9LOVBlW31vHzN34K.html,1,0.2
Indian Express, Hong Kong leader Carrie Lam apologises as protesters press demands for her to quit,world,2019-06-16,20:45:39,https://indianexpress.com/article/world/hong-kong-protest-carrie-lam-extradition-bill-china-5783257/,1,0.17
Hindiustan Times, China tells US to stop trying to ‘ mess up ’ Hong Kong,world,2019-06-14,17:43:00,https://www.hindustantimes.com/world-news/china-tells-us-to-stop-trying-to-mess-up-hong-kong/story-HitF0rrIoJgADZUuACz5AN.html,1,0.12
India Today, Hong Kong becomes sea of black as thousands protest extradition billSunday ’ s march looked likely to match in scale one a week earlier that brought as many as 1 million people out to express their concern over the former British colony ’ s relations with mainland China,world,2019-06-17,15:00,https://www.indiatoday.in/world/story/hong-kong-thousands-protest-extradition-bill-1550104-2019-06-16,1,0.16
Hindiustan Times, Saudi crown prince warns against ‘ exploiting ’ journalist Jamal Khashoggi ’ s murder,world,2019-06-16,09:48:00,https://www.hindustantimes.com/world-news/saudi-crown-prince-warns-against-exploiting-journalist-jamal-khashoggi-s-murder/story-AN4XgmXej1PZgN2f0OERRN.html,2,0.34
Hindiustan Times, Sri Lanka ’ s award winning cop ‘ super woman ’ guilty of child abuse,world,2019-06-14,18:00:00,https://www.hindustantimes.com/world-news/sri-lanka-s-award-winning-cop-super-woman-guilty-of-child-abuse/story-1Hk18rTR3sQwyyhaRQYBEP.html,2,0.36
India Today, Indian origin woman asleep at wheel jailed for killing another driver in UKAnusha Ranganathan was sentenced to two and a half years in prison at Oxford Crown Court on Friday after pleading guilty to causing the death of 70 year old Patricia Robinson,world,2019-06-17,15:00,https://www.indiatoday.in/world/story/indian-origin-woman-asleep-at-wheel-jailed-for-killing-another-driver-in-uk-1549707-2019-06-15,2,0.37
Hindiustan Times, Lt Gen Faiz Hameed named new ISI chief,world,2019-06-17,04:19:00,https://www.hindustantimes.com/world-news/lt-gen-faiz-hameed-named-new-isi-chief/story-IVex21a6G2VR6Tg9I7FtNL.html,3,0.16
India Today, Post Pulwama impact Pakistan removes ISI chief gets a new hardlinerLt Gen Asim Munir believed to have approved Pulwama terror attack has been replaced as ISI chief with Lt Gen Faiz Hameed who was once accused of stealing 2018 national election for Imran Khans party PTI,world,2019-06-17,15:00,https://www.indiatoday.in/world/story/post-pulwama-impact-pakistan-removes-isi-chief-gets-a-new-hardliner-1550444-2019-06-17,3,0.17
India Today, Boeing says it made mistake in 737 MAX plane after crashesChairman and Chief Executive Dennis Muilenburg acknowledged the company made a mistake in failing to disclose a defective cockpit warning light on its 737 MAX to regulators and customers and said that failure has been part of reviews by global regulators,world,2019-06-17,15:00,https://www.indiatoday.in/world/story/boeing-says-it-made-mistake-in-737-max-plane-after-crashes-1550388-2019-06-17,3,0.16
India Today, Pakistan removes ISI spy agency head after eight months appoints hardlinerLieutenant General Faiz Hameed a former senior ISI figure was appointed director general of the agency according to a statement by the militarys press wing which did not explain the re shuffle,world,2019-06-17,15:00,https://www.indiatoday.in/world/story/pakistan-removes-isi-spy-agency-head-after-eight-months-appoints-hardliner-1550219-2019-06-17,3,0.33
Indian Express, Guatemala votes for new president runoff likely to decide outcome,world,2019-06-17,08:30:32,https://indianexpress.com/article/world/guatemala-votes-for-new-president-runoff-likely-to-decide-outcome-5783805/,3,0.2
Hindiustan Times, Lt Gen Faiz Hameed named new ISI chief,world,2019-06-17,04:19:00,https://www.hindustantimes.com/world-news/lt-gen-faiz-hameed-named-new-isi-chief/story-IVex21a6G2VR6Tg9I7FtNL.html,3,0.17
India Today, How India evacuated nearly 2300 citizens during Israel Lebanon war 2006The evacuation was done via neighbouring Syria The families travelled by road to Syria and then from its capital Damascus undertook an onward journey to India,world,2019-06-17,15:00,https://www.indiatoday.in/world/story/how-india-evacuated-nearly-2-300-citizens-during-israel-lebanon-war-2006-1549947-2019-06-16,4,0.21
Hindiustan Times, United States ups the ante for India on S 400 says defence ties at risk,world,2019-06-14,14:39:00,https://www.hindustantimes.com/world-news/united-states-ups-the-ante-for-india-on-s-400-says-defence-ties-at-risk/story-brg1r2LQETNOcZur5CTgeJ.html,4,0.21
Hindiustan Times, Indian expat drowns in Dubai beach during outing with family,world,2019-06-16,10:36:00,https://www.hindustantimes.com/world-news/indian-expat-drowns-in-dubai-beach-during-outing-with-family/story-p5C0TdEDq2VuBAh50PKZuI.html,4,0.23
India Today, US Four of Indian family shot dead in Iowa houseFour Indians including two boys have been gunned down at their home in Des Moines the capital city of Iowa in the United States,world,2019-06-17,15:00,https://www.indiatoday.in/world/story/indians-shot-dead-us-iowa-1550260-2019-06-17,4,0.32
India Today, Power mostly restored after massive blackout in Argentina but questions remainEntire Argentina was out of power after the countrys grid collapsed at 7 am on Sunday,world,2019-06-17,15:00,https://www.indiatoday.in/world/story/power-mostly-restored-after-massive-blackout-in-argentina-questions-remain-1550264-2019-06-17,5,0.3
Indian Express, Massive blackout hits tens of millions in Argentina Uruguay,world,2019-06-17,08:51:18,https://indianexpress.com/article/world/massive-blackout-hits-tens-of-millions-in-argentina-uruguay-5783816/,5,0.26
Hindiustan Times, Darkness engulfs all of Argentina Uruguay after massive power outage Report,world,2019-06-16,19:17:00,https://www.hindustantimes.com/world-news/darkness-engulfs-all-of-argentina-uruguay-after-massive-power-outage-report/story-5C4Pf6HbubRqRVC86j7FsI.html,5,0.2
Hindiustan Times, Rich donors pledged millions for Notre Dame didn ’ t pay a cent,world,2019-06-16,04:45:00,https://www.hindustantimes.com/world-news/rich-donors-pledged-millions-for-notre-dame-didn-t-pay-a-cent/story-ILR3jJiZRLK5RDIQmt3hBM.html,5,0.37
Hindiustan Times, 11 killed 25 injured as blasts rock Somalia capital Al Qaida linked group claims responsibility,world,2019-06-16,04:45:00,https://www.hindustantimes.com/world-news/11-killed-25-injured-as-blasts-rock-somalia-capital-al-qaida-linked-group-claims-responsibility/story-DaMYrWNRbdfbnrHvaAIIFK.html,6,0.27
Hindiustan Times, Rare Indian grey wolf killed in Bangladesh after first appearance in decades,world,2019-06-17,10:24:00,https://www.hindustantimes.com/world-news/rare-indian-grey-wolf-killed-in-bangladesh-after-first-appearance-in-decades/story-myYJwICf1vcxNNvAQQioZM.html,6,0.56
Hindiustan Times, 30 killed in Nigeria after Boko Haram triple suicide bombing,world,2019-06-17,14:37:00,https://www.hindustantimes.com/world-news/17-killed-in-nigeria-after-boko-haram-triple-suicide-bombing/story-fZHjBqzIkurK36DqzzmrEL.html,6,0.35
Indian Express, Police officer stabbed ahead of G20 summit in Japan,world,2019-06-17,10:25:53,https://indianexpress.com/article/world/police-officer-stabbed-ahead-of-g20-summit-in-japan-5784009/,7,0.25
Hindiustan Times, Geoffrey Boycott fan Theresa May promised to stay at the crease but failed,world,2019-06-14,22:58:00,https://www.hindustantimes.com/world-news/geoffrey-boycott-fan-theresa-may-promised-to-stay-at-the-crease-but-failed/story-ANYXiJqkwsxuKlpFxDlwPJ.html,7,0.24
Hindiustan Times, G20 countries agree to tackle ocean plastic waste,world,2019-06-16,17:51:00,https://www.hindustantimes.com/india-news/g20-countries-agrees-to-tackle-ocean-plastic-waste/story-V4UVkgkD1Roeo1ei0a7NlN.html,7,0.24
Indian Express, British PM Theresa May could meet Russia ’ s Vladimir Putin at G20 summit Report,world,2019-06-17,1:04:37 pm,https://indianexpress.com/article/world/british-pm-theresa-may-could-meet-russias-vladimir-putin-at-g20-summit-report-5784264/,7,0.27
Indian Express, Israel PM Benjamin Netanyahu ’ s wife convicted of misusing state funds fined 15000,world,2019-06-16,18:41:18,https://indianexpress.com/article/world/israel-benjamin-netanyahu-wife-sara-convicted-of-misusing-state-funds-fined-5783172/,8,0.62
Hindiustan Times, Israel PM Benjamin Netanyahu ’ s wife convicted of misusing public funds,world,2019-06-16,15:26:00,https://www.hindustantimes.com/world-news/israel-pm-benjamin-netanyahu-s-wife-convicted-of-misusing-public-funds/story-o52axmgwR0DKtNJwnGdBzL.html,8,0.45
Hindiustan Times, 11 year old Indian origin girl tops Mensa test in UK,world,2019-06-16,23:48:00,https://www.hindustantimes.com/world-news/11-year-old-indian-origin-girl-tops-mensa-score-in-uk/story-TryXE6oRJKL0GHKsvNetuI.html,9,0.12
Hindiustan Times, 6 year old Indian migrant girl died in Arizona desert as mother sought water,world,2019-06-15,08:26:00,https://www.hindustantimes.com/world-news/6-year-old-indian-migrant-girl-died-in-arizona-desert-as-mother-sought-water/story-olQQ7GiekO3oJmIPf0laSM.html,9,0.11
Hindiustan Times, Indian origin accountant jailed for fraud in UK,world,2019-06-14,22:53:00,https://www.hindustantimes.com/world-news/indian-origin-accountant-jailed-for-fraud-in-uk/story-stJ7fYCr4Z4KKNzC4sq4UJ.html,9,0.12
