Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, Russia warns against hasty conclusions over tanker attacks,europe,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/europe/russia-warns-against-hasty-conclusions-over-tanker-attacks/articleshow/69792442.cms,0,0.07
CNN, What would life be like in a zero carbon country,europe,2019-06-17,15:00,https://edition.cnn.com/2019/06/16/uk/net-zero-emission-target-gbr-intl/index.html,0,0.04
Times of India, IAEA worried about increasing tensions over Iran nuclear issue,europe,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/europe/iaea-worried-about-increasing-tensions-over-iran-nuclear-issue/articleshow/69724417.cms,0,0.04
Times of India, German killer nurse gets life for 85 hospital murders,europe,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/europe/german-killer-nurse-gets-life-for-85-hospital-murders-court/articleshow/69674302.cms,0,0.04
CNN, Spice Girls hint at possible Australian tour dates,europe,2019-06-17,15:00,https://edition.cnn.com/2019/06/16/entertainment/spice-girls-australia-world-tour-geri-horner-apologizes-gbr-intl-scli/index.html,0,0.04
Times of India, How do you teach kids to be safe online Bring in the teens,europe,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/europe/how-do-you-teach-kids-to-be-safe-online-bring-in-the-teens/articleshow/69782085.cms,0,0.04
CNN, Body of child is seventh found in search for Cyprus serial killer victims,europe,2019-06-17,15:00,https://edition.cnn.com/2019/06/13/europe/cyprus-killer-seventh-body-scli-intl/index.html,0,0.04
CNN, The chef driving Hungarys food revolution,europe,2019-06-17,15:00,https://edition.cnn.com/travel/article/budapest-chef-eszter-palagyi/index.html,0,0.05
CNN, 11 of Budapests best festivals,europe,2019-06-17,15:00,https://edition.cnn.com/travel/article/budapests-best-festivals/index.html,0,0.05
CNN, A380 Flying turtle ready for takeoff,europe,2019-06-17,15:00,https://edition.cnn.com/travel/article/flying-turtle-airbus-a380/index.html,0,0.04
CNN, Bathing in Baku How to hammam like a local,europe,2019-06-17,15:00,https://edition.cnn.com/travel/article/azerbaijan-hammams/index.html,0,0.05
Times of India, This app puts an orchestra in your living room,europe,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/europe/this-app-puts-an-orchestra-in-your-living-room/articleshow/69797801.cms,0,0.04
CNN, The secret drink recipe used to cure royals,europe,2019-06-17,15:00,https://edition.cnn.com/travel/article/unicum-hungary-national-drink/index.html,0,0.04
CNN, A TV presenter summed up live on air what a lot of people think about British politics,europe,2019-06-17,15:00,https://edition.cnn.com/2019/06/11/uk/lorraine-kelly-esther-mcvey-conservative-party-brexit-analysis-intl-gbr/index.html,0,0.04
