Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, Getting to zero the Japan town trying to recycle all its waste,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/getting-to-zero-the-japan-town-trying-to-recycle-all-its-waste/articleshow/69808925.cms,0,0.19
Times of India, Japanese police officer stabbed in possible targeted attack Report,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/japanese-police-officer-stabbed-in-possible-targeted-attack-report/articleshow/69809911.cms,0,0.17
Times of India, Ancient Afghan citadel collapses cultural heritage sites at risk,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/ancient-afghan-citadel-collapses-cultural-heritage-sites-at-risk/articleshow/69798470.cms,0,0.17
Times of India, Mexico detains 791 migrants including 368 children under eight,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/mexico-detains-791-migrants-including-368-children-under-eight/articleshow/69819211.cms,0,0.17
Times of India, Russias Putin gives Chinas Xi ice cream on his 66th birthday,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/russias-putin-gives-chinas-xi-ice-cream-on-his-66th-birthday/articleshow/69800423.cms,0,0.17
Times of India, Sudan general vows gallows for perpetrators of Khartoum sit in crackdown,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/sudan-general-vows-gallows-for-perpetrators-of-khartoum-sit-in-crackdown/articleshow/69814943.cms,1,0.31
Times of India, Sudans Bashir appears before prosecutor,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/sudans-bashir-appears-before-prosecutor/articleshow/69815493.cms,1,0.33
Times of India, Social media goes blue in solidarity with Sudan protestors,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/social-media-goes-blue-in-solidarity-with-sudan-protestors/articleshow/69807832.cms,1,0.29
Times of India, Sudans Bashir appears in public for first time since ouster,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/sudans-bashir-appears-in-public-for-first-time-since-ouster/articleshow/69814803.cms,1,0.38
Times of India, China backs suspension of Hong Kong extradition bill,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/china-backs-suspension-of-hong-kong-extradition-bill/articleshow/69802031.cms,2,0.22
Times of India, Hong Kong leader apologises for causing conflict and disputes,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/hong-kong-leader-apologises-for-causing-conflict-and-disputes/articleshow/69814078.cms,2,0.23
Times of India, Pressure mounts on Hong Kong leader over extradition plan,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/pressure-mounts-on-hong-kong-leader-over-extradition-plan/articleshow/69789833.cms,2,0.27
Times of India, Hong Kong govt to pause divisive extradition bill Reports,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/hong-kong-govt-to-pause-divisive-extradition-bill-reports/articleshow/69798307.cms,2,0.21
Times of India, US consulate welcomes Hong Kong decision to suspend extradition bill,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/us-consulate-welcomes-hong-kong-decision-to-suspend-extradition-bill/articleshow/69798273.cms,2,0.24
Times of India, Gunmen kill 40 in central Nigeria Emergency service,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/gunmen-kill-40-in-central-nigeria-emergency-service/articleshow/69776918.cms,3,0.53
Times of India, Argentina Uruguay restore power after massive blackout,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/argentina-uruguay-restore-power-after-massive-blackout/articleshow/69819608.cms,4,0.73
Times of India, Myanmar doctor loses licence over sultry pics,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/myanmar-doctor-loses-licence-over-sultry-pics/articleshow/69807647.cms,5,0.6
Times of India, Suicide bomber kills nine in eastern Afghanistan,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/suicide-bomber-kills-nine-in-eastern-afghanistan/articleshow/69776268.cms,6,0.44
Times of India, Boko Haram kills several soldiers in Nigeria base attack,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/boko-haram-kills-several-soldiers-in-nigeria-base-attack/articleshow/69788523.cms,6,0.51
Times of India, Corruption tainted Guatemala set to elect new president,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/corruption-tainted-guatemala-set-to-elect-new-president/articleshow/69810517.cms,7,0.34
Times of India, G20 set to agree on marine plastic pollution deal,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/g20-set-to-agree-on-marine-plastic-pollution-deal/articleshow/69810309.cms,7,0.3
Times of India, The richest black nation Papua New Guinea sets audacious goal,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/the-richest-black-nation-papua-new-guinea-sets-audacious-goal/articleshow/69809019.cms,7,0.27
Times of India, Guatemalans choose president amid distrust flight to US,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/guatemalans-choose-president-amid-distrust-flight-to-us/articleshow/69814886.cms,7,0.3
Times of India, US raises concern over increasing North Korean activities in Nepal,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/us-raises-concern-over-increasing-north-korean-activities-in-nepal/articleshow/69800537.cms,8,0.38
Times of India, Japan PM meets Iran leader on mission to ease tensions,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/japan-pm-meets-iran-leader-on-mission-to-ease-tensions/articleshow/69768345.cms,8,0.36
Times of India, North Korea slams US for deceptive attitude towards Iran,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/north-korea-slams-us-for-deceptive-attitude-towards-iran/articleshow/69813429.cms,8,0.4
Times of India, Trump blames Iran for tanker attacks stoking fears of confrontation,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/trump-blames-iran-for-tanker-attacks-stoking-fears-of-confrontation/articleshow/69791472.cms,9,0.56
Times of India, Leaderless and livid The youngsters on Hong Kong front lines,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/leaderless-and-livid-the-youngsters-on-hong-kong-front-lines/articleshow/69810414.cms,10,0.3
Times of India, From homework to helmets Hong Kongs protesters evolve and harden,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/from-homework-to-helmets-hong-kongs-protesters-evolve-and-harden/articleshow/69784477.cms,10,0.26
Times of India, High points of Hong Kongs huge protests,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/high-points-of-hong-kongs-huge-protests/articleshow/69800373.cms,10,0.27
Times of India, Hong Kong police begin to clear streets of protesters,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/hong-kong-police-begin-to-clear-streets-of-protesters/articleshow/69818852.cms,10,0.23
Times of India, Huge power cut hits millions in South America,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/huge-power-cut-hits-millions-in-south-america/articleshow/69817428.cms,11,0.36
Times of India, Beijing confirms Chinese trawler hit Philippine boat,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/beijing-confirms-chinese-trawler-hit-philippine-boat/articleshow/69798304.cms,11,0.33
Times of India, New Zealand says no threat from tsunami after 7 4 magnitude earthquake,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/new-zealand-says-no-threat-from-tsunami-after-7-4-magnitude-earthquake/articleshow/69808246.cms,12,0.4
Times of India, Iran supreme leader says has no intention to make or use nuclear weapons Japan,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/iran-supreme-leader-says-has-no-intention-to-make-or-use-nuclear-weapons-japan/articleshow/69769933.cms,12,0.3
Times of India, Irans Rouhani says US serious threat to global stability,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/irans-rouhani-says-us-serious-threat-to-global-stability/articleshow/69789992.cms,12,0.31
Times of India, New Zealand cancels tsunami alert after powerful quake,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/new-zealand-cancels-tsunami-alert-after-powerful-quake/articleshow/69808785.cms,12,0.34
Times of India, Russians mock Elon Musk sends toy car into space,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/russians-mock-elon-musk-sends-toy-car-into-space/articleshow/69799076.cms,13,1.0
Times of India, Hong Kong braces for huge rally as public anger boils,rest of world,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/rest-of-world/hong-kong-braces-for-huge-rally-as-public-anger-boils/articleshow/69809388.cms,14,0.56
