Newspaper,Heading,Date,Time,URL
Hindiustan Times,RBSE 10th result 2019: Where and how to check Rajasthan 10th board results,2019-06-03,16:23:00,https://www.hindustantimes.com/education/rbse-10th-result-2019-how-to-check-rajasthan-board-10th-results-at-rajresults-nic-in/story-NDzzkKeF99MpAQGHA0YMrI.html
Hindiustan Times,"Rajasthan Board Result 2019: RBSE 10th results declared, check at rajresults.nic.in",2019-06-03,16:19:00,https://www.hindustantimes.com/education/rajasthan-board-result-2019-rbse-10th-results-to-be-declared-today-check-at-rajresults-nic-in/story-jcYuO07kidAzj9IL4Fl02K.html
Hindiustan Times,AKTU to announce UPSEE result  2019 today,2019-06-03,19:32:00,https://www.hindustantimes.com/education/aktu-to-announce-upsee-result-2019-today/story-BzMSWxLAP0ICWyIHbNeoDI.html
Hindiustan Times,"AKTU UPSEE Result 2019 announced,  Ghaziabad boy Prashant Mishra tops, check details and results here  ",2019-06-03,19:31:00,https://www.hindustantimes.com/education/upsee-result-2019-ghaziabad-boy-prashant-mishra-tops-exam-for-admission-in-b-tech-course-check-aktu-result-here/story-5DwlNxbuPhhDyGKayTfciO.html
Hindiustan Times,"RBSE 10th Result 2019 declared, 79.85% pass, Jaipur girl Shiela Jatt scores 99.17% ",2019-06-03,19:20:00,https://www.hindustantimes.com/education/rbse-10th-result-2019-declared-check-rajasthan-board-class-10-marks-at-rajresults-nic-in/story-1ZonlujQ1RVj63ZPd2Q4oJ.html
Hindiustan Times,"Bihar Board OFSS admission 2019-20: First merit list out, check details here   ",2019-06-03,15:41:00,https://www.hindustantimes.com/education/bihar-board-ofss-admission-2019-20-first-merit-list-out-check-details-here/story-Vufzyz0XN3F9II9lehAbIP.html
Hindiustan Times,AKTU to announce UPSEE result  2019 today,2019-06-03,19:32:00,https://www.hindustantimes.com/education/aktu-to-announce-upsee-result-2019-today/story-BzMSWxLAP0ICWyIHbNeoDI.html
Hindiustan Times,RBSE 10th result 2019: Where and how to check Rajasthan 10th board results,2019-06-03,16:23:00,https://www.hindustantimes.com/education/rbse-10th-result-2019-how-to-check-rajasthan-board-10th-results-at-rajresults-nic-in/story-NDzzkKeF99MpAQGHA0YMrI.html
Hindiustan Times,"RBSE 10th Result 2019 Live: Rajasthan Board 10th result declared, here is direct link to check",2019-06-03,19:07:00,https://www.hindustantimes.com/education/rajasthan-board-result-2019-rbse-10th-result-live-updates/story-rUEL8gGMw3kghGlmVLNFtL.html
Hindiustan Times,"Rules, lower fee makes Maharashtra state board schools preferred option for parents",2019-06-03,17:58:00,https://www.hindustantimes.com/education/rules-lower-fee-make-state-board-schools-preferred-option-for-parents/story-ZVf8XOKylCPeqU5zPBLbQM.html
Hindiustan Times,"Rajasthan Board Result 2019: RBSE 10th results declared, check at rajresults.nic.in",2019-06-03,16:19:00,https://www.hindustantimes.com/education/rajasthan-board-result-2019-rbse-10th-results-to-be-declared-today-check-at-rajresults-nic-in/story-jcYuO07kidAzj9IL4Fl02K.html
Hindiustan Times,"Guide your students, Maharashtra education department tells CBSE, ICSE schools ",2019-06-03,13:40:00,https://www.hindustantimes.com/education/guide-your-students-maharashtra-education-department-tells-cbse-icse-schools/story-V2N5O5Rs61kFEMLdO1H77M.html
Hindiustan Times,"CHSE Odisha 12th result 2019: Odisha Class 12th science results declared, 72.33% pass",2019-06-03,13:18:00,https://www.hindustantimes.com/education/odisha-12th-result-2019-chse-odisha-class-12-science-results-declared-72-33-pass/story-TKjglNJCyQoiiJqnQ23pYI.html
Hindiustan Times,"CHSE Odisha Class 12 science results declared, here’s  direct link to check your marks",2019-06-03,13:00:00,https://www.hindustantimes.com/education/chse-odisha-class-12-science-results-here-s-how-to-check/story-tlsPeUFyLvGrLvKbkAfBNJ.html
Hindiustan Times,CHSE Odisha 12th result 2019: Odisha Class 12 science results declared at orissaresults.nic.in,2019-06-03,13:01:00,https://www.hindustantimes.com/education/chse-odisha-12th-result-2019-odisha-class-12-science-results-soon-at-orissaresults-nic-in/story-1XXpgbKeQQAFlCyFWWroSJ.html
Hindiustan Times,DU admissions 2019: Miranda House sharpens focus on interdisciplinary research,2019-06-03,09:44:00,https://www.hindustantimes.com/education/du-admissions-2019-miranda-house-sharpens-focus-on-interdisciplinary-research/story-90yxyPumM4Bg2Q1mcw2miK.html
Hindiustan Times,DU reaches out to transgender students to help in admission process,2019-06-03,09:34:00,https://www.hindustantimes.com/education/du-reaches-out-to-transgender-students-to-help-in-admission-process/story-LZVzqjA5HOZzaOM9cSRULJ.html
