Newspaper,Heading,Category,Date,Time,URL
Hindiustan Times,"Salman Khan slaps security guard for misbehaving with child at Bharat premiere, video shows. Fans have mixed reactions on Twitter",bollywood,2019-06-05,21:27:00,https://www.hindustantimes.com/bollywood/salman-khan-slaps-security-guard-at-bharat-premiere-video-shows-fans-have-mixed-reactions-on-twitter/story-tWodynlSld1jZle54fHQgO.html
Hindiustan Times,"Kangana Ranaut celebrates Eid on sets of Panga with Richa Chadha, Ashwiny Iyer Tiwari. See pic, video",bollywood,2019-06-05,20:03:00,https://www.hindustantimes.com/bollywood/kangana-ranaut-celebrates-eid-on-sets-of-panga-with-richa-chadha-ashwiny-iyer-tiwari-see-pic-video/story-tqexn2H2XZybNM0ursf5GK.html
Hindiustan Times,"Shah Rukh Khan celebrates Eid, waves to legion of fans outside Mannat, shares video. Watch here",bollywood,2019-06-05,19:33:00,https://www.hindustantimes.com/bollywood/shah-rukh-khan-celebrates-eid-waves-to-legion-of-fans-outside-mannat-see-pics/story-1Ci8cD4QRsMfTPVjHIoJCL.html
Hindiustan Times,"Days after Kangana Ranaut and Karan Johar’s apparent truce, her sister Rangoli Chandel targets him again",bollywood,2019-06-05,17:24:00,https://www.hindustantimes.com/bollywood/days-after-kangana-ranaut-and-karan-johar-s-apparent-truce-her-sister-rangoli-chandel-targets-him-again/story-3opMR2gfdJr08qinfXHOPO.html
Hindiustan Times,"Saif Ali Khan, Tabu’s Jawaani Jaaneman to release on November 29",bollywood,2019-06-05,17:24:00,https://www.hindustantimes.com/bollywood/saif-ali-khan-tabu-s-jawaani-jaaneman-to-release-on-november-29/story-pjodwVRuKAtBLHzZpxmujJ.html
Hindiustan Times,"Mere Sohneya from Kabir Singh: Ahead of song’s release, composers Sanchet-Parampara say it is full of love",bollywood,2019-06-05,16:43:00,https://www.hindustantimes.com/bollywood/mere-sohneya-from-kabir-singh-ahead-of-song-s-release-composers-sanchet-parampara-say-it-is-full-of-love/story-facCLi32J92XVbv4eWlOZP.html
Hindiustan Times,"Akshay Kumar hangs off a helicopter on Sooryavanshi sets, warns fans against trying the stunt. See pic",bollywood,2019-06-05,16:32:00,https://www.hindustantimes.com/bollywood/akshay-kumar-hangs-off-a-helicopter-on-sooryavanshi-sets-warns-fans-against-trying-the-stunt-see-pic/story-pZVgLcByQTCq9fPsnutriM.html
Hindiustan Times,Dhanush plans to remake Ayushmann Khurrana starrer Andhadhun in Tamil,bollywood,2019-06-05,16:25:00,https://www.hindustantimes.com/bollywood/dhanush-plans-to-remake-ayushmann-khurrana-starrer-andhadhun-in-tamil/story-NNk9KEYAeHzz6s0mPlRcvI.html
Hindiustan Times,"Suhana Khan stuns in latest mirror selfie in a strapless dress, her ATM card too draws attention, see it here",bollywood,2019-06-05,15:18:00,https://www.hindustantimes.com/bollywood/suhana-khan-stuns-in-latest-mirror-selfie-in-a-strapless-dress-her-atm-card-too-draws-attention-see-it-here/story-JTo5uzMSWCBGH4aT5UOixJ.html
Hindiustan Times,"Bharat movie review: Salman Khan, Katrina Kaif deliver an emotional Eid entertainer",bollywood,2019-06-05,21:39:00,https://www.hindustantimes.com/bollywood/bharat-movie-review-salman-khan-katrina-kaif-deliver-an-eid-entertainer/story-hKdFAnPahxlATb31WvineL.html
