Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Hindiustan Times, Rumours rife as 2 Karnataka Congress MLAs skip meet,bengaluru news,2019-05-30,07:46:00,https://www.hindustantimes.com/india-news/rumours-rife-as-2-karnataka-congress-mlas-skip-meet/story-1m9HdHXQikFAX4jAo2uv8O.html,0,0.3
Hindiustan Times, Four Karnataka Congress MLAs refuse to budge despite issuing whip,bengaluru news,2019-02-07,09:13:00,https://www.hindustantimes.com/india-news/four-karnataka-congress-mlas-refuse-to-budge-despite-issuing-whip/story-AW7Q52w3yzIFSZHpWNAx2M.html,0,0.2
Hindiustan Times, Karnataka Congress issues whip as it looks to stymie rebels,bengaluru news,2019-02-06,07:00:00,https://www.hindustantimes.com/bengaluru/karnataka-congress-issues-whip-as-it-looks-to-stymie-rebels/story-2DBEdFTzXmkn7oYyoON6aI.html,0,0.2
Times of India, Karnataka Congress suspends MLA Roshan Baig,bengaluru news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/bengaluru/karnataka-congress-suspends-senior-party-mla-r-roshan-baig/articleshow/69847810.cms,0,0.21
Hindiustan Times, ‘ He fell down ’ Karnataka Congress MLA downplays alleged fight,bengaluru news,2019-01-21,13:50:00,https://www.hindustantimes.com/india-news/he-fell-down-karnataka-congress-mla-downplays-alleged-fight/story-pBIcmDUPHehP88afxvs66N.html,0,0.18
Hindiustan Times, 2 days after 6 month ban Karnataka minister tweets Ola back in business,bengaluru news,2019-03-25,08:54:00,https://www.hindustantimes.com/india-news/2-days-after-6-month-ban-order-karnataka-lifts-ban-on-ola/story-E4mk8aqQv2qFlJqwA5oPWI.html,0,0.15
Hindiustan Times, Karnataka Congress suspends MLA accused of assault at party meet police file FIR,bengaluru news,2019-01-21,19:11:00,https://www.hindustantimes.com/lok-sabha-elections/karnataka-congress-mla-accuses-colleague-of-assault-at-party-meet-files-fir/story-1phawleThONyXs30UfpjhK.html,0,0.2
Hindiustan Times, On the run for a month Karnataka Congress MLA arrested in Gujarat,bengaluru news,2019-02-21,07:33:00,https://www.hindustantimes.com/india-news/on-the-run-for-a-month-karnataka-congress-mla-arrested-in-gujarat/story-5ESru5W6CX6x8ebIbaOXRK.html,0,0.19
Hindiustan Times, Lok Sabha Elections 2019 Ex PM Devegowda other prominent personalities among early voters in Karnataka,bengaluru news,2019-04-18,15:09:00,https://www.hindustantimes.com/lok-sabha-elections/lok-sabha-elections-2019-ex-pm-devegowda-other-prominent-personalities-among-early-voters-in-karnataka/story-tAPFZWT0ueYQEwh0gxrsWJ.html,1,0.05
NDTV, Story Of A Colourful Elephant To Help Children Accept Those Different,bengaluru news,2019-05-20,00:58,https://www.ndtv.com/bangalore-news/story-of-a-colourful-elephant-to-help-children-accept-those-different-2040277,1,0.03
NDTV, Garbage Clogs Bengalurus Largest And Oldest Green Lung,bengaluru news,2019-05-07,00:58,https://www.ndtv.com/bangalore-news/garbage-clogs-bengalurus-largest-and-oldest-green-lung-2034398,1,0.04
Hindiustan Times, Lok Sabha elections over in Karnataka parties now prepare for two assembly bypolls,bengaluru news,2019-04-26,10:55:00,https://www.hindustantimes.com/india-news/lok-sabha-elections-over-in-karnataka-parties-now-prepare-for-two-assembly-bypolls/story-eNJJtvRt1xBed1VHzkVGTJ.html,1,0.04
Times of India, Harshika Poonacha inaugurates Barbeque Nation ’ s outlet on Sarjapur Road Bengaluru,bengaluru news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/bengaluru/harshika-poonacha-inaugurates-barbeque-nations-outlet-on-sarjapur-road-bengaluru/articleshow/68833626.cms,1,0.07
Times of India, Bluru para swimmer wins 5 gold medals in Norway,bengaluru news,2019-06-19,00:59,https://timesofindia.indiatimes.comhttps://bangaloremirror.indiatimes.com/bangalore/others/bengaluru-para-swimmer-wins-5-gold-medals-in-norway/articleshow/69831979.cms,1,0.04
