Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, Madhya Pradesh Union minister ’ s son nephew booked for murder bid,bhopal news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/bhopal/union-ministers-son-nephew-booked-for-murder-bid/articleshow/69842111.cms,0,0.26
NDTV, Madhya Pradesh To Follow South Korean Education Model,bhopal news,2019-06-11,00:58,https://www.ndtv.com/education/madhya-pradesh-to-follow-south-korean-education-model-2051571,0,0.25
NDTV, Madhya Pradesh Congress Transfers 33 IAS 37 IPS Officers,bhopal news,2019-06-02,00:58,https://www.ndtv.com/bhopal-news/madhya-pradesh-congress-transfers-33-indian-administrative-service-37-indian-police-service-officers-2046807,0,0.25
Times of India, Madhya Pradesh Father shoots daughter after she resists rape attempt,bhopal news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-father-shoots-daughter-after-she-resists-rape-attempt/articleshow/69842911.cms,0,0.25
Times of India, Nath meets Shah seeks funds for new anti crime unit in Madhya Pradesh,bhopal news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/bhopal/nath-meets-shah-seeks-funds-for-new-anti-crime-unit-in-madhya-pradesh/articleshow/69838685.cms,1,0.71
NDTV, 8 Year Old Girl Allegedly Raped In Bhopal Body Found Dumped Near Drain,bhopal news,2019-06-09,00:58,https://www.ndtv.com/bhopal-news/bhopal-madhya-pradesh-8-year-old-girl-allegedly-raped-in-bhopal-madhya-pradesh-body-found-near-drain-2050510,2,0.68
Times of India, Bundelkhand water woes Villagers protest for deepening of lake before monsoon,bhopal news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/bhopal/bundelkhand-water-woes-villagers-protest-for-deepening-of-lake-before-monsoon/articleshow/69847155.cms,3,0.33
Times of India, Priyanka Chopra Prakash Jha address the media at Gangaajal 2 press conference in Bhopal,bhopal news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/bhopal/Priyanka-Chopra-Prakash-Jha-address-the-media-at-Gangaajal-2-press-conference-in-Bhopal/articleshow/48030297.cms,4,0.2
Times of India, Doctors strike hit OPD services in government and private hospitals of Bhopal,bhopal news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/bhopal/doctors-strike-hit-opd-services-in-govt-pvt-hospitals/articleshow/69833249.cms,4,0.19
Times of India, 46 dancers pay tributes to God through various dance forms at Bharat Bhavan in Bhopal,bhopal news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/bhopal/46-dancers-pay-tributes-to-God-through-various-dance-forms-at-Bharat-Bhavan-in-Bhopal/articleshow/48175324.cms,4,0.22
