Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, Ahmedabads achievers honoured at a glittering gala,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/ahmedabad/Ahmedabads-achievers-honoured-at-a-glittering-gala/articleshow/51845694.cms,0,1.0
Times of India, Heavy rainfall warning in parts of Gujarat due to cyclonic storm IMD,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/ahmedabad/heavy-rainfall-warning-in-parts-of-gujarat-due-to-cyclonic-storm-imd/videoshow/69733912.cms,1,0.55
Times of India, Cyclonic storm ‘ Vayu ’ to cross Gujarat coast on June 13 IMD,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/ahmedabad/cyclonic-storm-vayu-to-cross-gujarat-coast-on-june-13-imd/videoshow/69741529.cms,1,0.5
Times of India, Benchmark Cars host Dream Cars event in Ahemdabad,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/ahmedabad/Benchmark-Cars-host-Dream-Cars-event-in-Ahemdabad/articleshow/51423075.cms,2,0.18
NDTV, Railway Protection Force Using Segways To Get Around Ahmedabad Station,ahmedabad news,2019-06-12,00:58,https://www.ndtv.com/ahmedabad-news/railway-protection-force-using-segways-to-get-around-ahmedabad-station-2052001,2,0.18
NDTV, Gujarat Woman Addicted To PUBG Wants Divorce From Disapproving Husband,ahmedabad news,2019-05-21,00:58,https://www.ndtv.com/ahmedabad-news/pubg-addiction-pubg-playerunknowns-battlegrounds-ahmedabad-woman-addicted-to-pubg-wants-divorce-2040783,2,0.22
Times of India, Cyclone Vayu More than 2 75 Lakh people have been evacuated says Vijay Rupani,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/ahmedabad/cyclone-vayu-more-than-2-75-lakh-people-have-been-evacuated-says-vijay-rupani/videoshow/69765420.cms,3,0.38
Times of India, Gujarat CM Vijay Rupani holds meeting ahead of Cylone Vayu ’ s arrival,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/ahmedabad/gujarat-cm-vijay-rupani-holds-meeting-ahead-of-cylone-vayus-arrival/videoshow/69760480.cms,3,0.4
Times of India, Ahm​edabad B school records 100 placement,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-b-school-records-100-placement/articleshow/69837081.cms,4,0.2
Indian Express, Gujarat Site of a popular hot water spring but Tuwa village has not a drop to drink,ahmedabad news,2019-06-16,02:23:23:00,https://indianexpress.com/article/cities/ahmedabad/gujarat-site-of-a-popular-hot-water-spring-but-tuwa-village-has-not-a-drop-to-drink-5782620/,4,0.24
Indian Express, Gujarat confidential Advocates on Record,ahmedabad news,2019-06-18,01:03:49:00,https://indianexpress.com/article/cities/ahmedabad/advocate-on-record-gujarat-assembly-dalit-atrocities-confidential-28-5785418/,4,0.23
NDTV, Gujarat Man Charged For Giving Triple Talaq To Wife On WhatsApp,ahmedabad news,2019-06-17,00:58,https://www.ndtv.com/ahmedabad-news/gujarat-man-charged-for-giving-triple-talaq-to-wife-on-whatsapp-2054787,5,0.55
Times of India, Cyclone Vayu IMD issues red alert in Gujarat,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/ahmedabad/cyclone-vayu-imd-issues-red-alert-in-gujarat/videoshow/69759648.cms,6,0.31
Times of India, Cyclone Vayu changes course unlikely to make landfall in Gujarat says IMD,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/ahmedabad/cyclone-vayu-changes-course-unlikely-to-make-landfall-in-gujarat-says-imd/videoshow/69765828.cms,6,0.3
NDTV, Cyclone Vayu Headed For North Gujarat To Weaken Further Weather Office,ahmedabad news,2019-06-17,00:58,https://www.ndtv.com/ahmedabad-news/cyclone-vayu-weakens-to-cross-gujarat-coast-as-depression-tonight-2054530,6,0.34
Times of India, NDRF team evacuates beaches in Gujarat ahead of Cyclone Vayu,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/ahmedabad/ndrf-team-evacuates-beaches-in-gujarat-ahead-of-cyclone-vayu/videoshow/69762405.cms,6,0.28
Indian Express, Vadodara trader brothers get interim bail,ahmedabad news,2019-06-19,00:58:36:00,https://indianexpress.com/article/cities/ahmedabad/vadodara-trader-brothers-get-interim-bail-5787316/,7,0.53
Times of India, Hiten Kumar visits Ahmedabad,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/ahmedabad/hiten-kumar-visits-ahmedabad/articleshow/69802049.cms,8,0.3
Times of India, ‌Italian restuarant Bella throws a scrumptious first anniversary bash in Ahmedabad,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/ahmedabad/Italian-restuarant-Bella-throws-a-scrumptious-first-anniversary-bash-in-Ahmedabad/articleshow/51251441.cms,8,0.23
Times of India, Mayur Puri and Ulka Mayur visit Ahmedabad,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/ahmedabad/mayur-puri-and-ulka-mayur-visit-ahmedabad/articleshow/69558588.cms,8,0.23
NDTV, Ahmedabad Fire Officials Rescue 40 People Stuck On Ferris Wheel,ahmedabad news,2019-06-03,00:58,https://www.ndtv.com/ahmedabad-news/sabarmati-riverfront-ahmedabad-gujarat-fire-officials-rescue-40-people-stuck-on-ferris-wheel-2046954,8,0.23
NDTV, Man Fined For Spitting Pan Masala In Ahmedabad First Case In Country,ahmedabad news,2019-04-28,00:58,https://www.ndtv.com/cities/man-fined-for-spitting-pan-masala-in-ahmedabad-first-case-in-country-2029773,9,0.57
Times of India, BMW India launched the new 7 series in Ahmedabad at YMCA International Centre,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/ahmedabad/BMW-India-launched-the-new-7-series-in-Ahmedabad-at-YMCA-International-Centre/articleshow/51439546.cms,10,0.35
NDTV, Indias First Nocturnal Zoo Earns Rs 3 Crore Annually,ahmedabad news,2019-04-13,00:58,https://www.ndtv.com/india-news/kankaria-nocturnal-zoo-ahmedabad-gujarat-indias-first-nocturnal-zoo-earns-rs-3-crore-annually-2022407,10,0.33
NDTV, Lioness Found Dead In Gir Teeth Nail Marks Found On Carcass,ahmedabad news,2019-05-04,00:58,https://www.ndtv.com/ahmedabad-news/lioness-found-dead-in-gir-teeth-nail-marks-found-on-carcass-2032694,11,0.11
Times of India, 8 Ahd houses fail to make it to heritage list,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-eight-houses-fail-to-make-it-to-heritage-list/articleshow/69844779.cms,11,0.12
Indian Express, Villagers demand jobs at dinosaur museum submit memo,ahmedabad news,2019-06-18,01:52:03:00,https://indianexpress.com/article/cities/ahmedabad/villagers-demand-jobs-at-dinosaur-museum-submit-memo-5785430/,11,0.12
Times of India, Guj HC tells Varsha Flat owners to approach govt,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/ahmedabad/hc-tells-varsha-flat-owners-to-approach-govt/articleshow/69833637.cms,11,0.15
Times of India, Small scale fisheries affected due to high tides in Porbandar,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/ahmedabad/small-scale-fisheries-affected-due-to-high-tides-in-porbandar/videoshow/69798490.cms,11,0.11
Indian Express, Non emergency services shut down for 24 hours as Pune doctors join nationwide protest,ahmedabad news,2019-06-18,03:59:10:00,https://indianexpress.com/article/cities/ahmedabad/non-emergency-services-shut-down-for-24-hours-as-pune-doctors-join-nationwide-protest-5785561/,11,0.13
Indian Express, Bengal hospital violence 28000 doctors across state join IMA strike in Gujarat,ahmedabad news,2019-06-18,01:34:19:00,https://indianexpress.com/article/cities/ahmedabad/bengal-hospital-violence-28000-doctors-across-state-join-ima-strike-5785464/,11,0.13
Indian Express, Custodial death of ‘ thief ’ in Gujarat Two of eight cops on the run surrender,ahmedabad news,2019-06-15,01:14:47:00,https://indianexpress.com/article/cities/ahmedabad/custodial-death-of-thief-in-gujarat-two-of-8-cops-on-the-run-surrender-5781520/,12,0.37
Indian Express, Sewer deaths BJP leaders visit victims ’ kin promise compensation soon,ahmedabad news,2019-06-18,01:12:03:00,https://indianexpress.com/article/cities/ahmedabad/sewer-deaths-bjp-leaders-visit-victims-kin-promise-compensation-soon-5785438/,12,0.33
Times of India, Arjun Kapoor and Kareena Kapoor Khan dazzle at Ahmedabad collge,ahmedabad news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/ahmedabad/Arjun-Kapoor-and-Kareena-Kapoor-Khan-dazzle-at-Ahmedabad-collge/articleshow/51700309.cms,13,0.63
