Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, Jayalalithaa memorial will be ready in 5 mnths,chennai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/chennai/jayalalithaa-memorial-will-be-ready-in-five-months-tamil-nadu-cm-says/articleshow/69845355.cms,0,0.53
Indian Express, Chennai News June 14 Highlights Tamil Nadu writers win Sahitya Academi awards Logs in airport entrance catch fire,chennai news,2019-06-17,08:15:46:00,https://indianexpress.com/article/cities/chennai/chennai-news-live-updates-tamil-nadu-news-today-chennai-news-today-chennai-weather-traffic-live-updates-live-5779897/,1,0.18
Indian Express, Chennai News June 13 Highlights AIADMK appoints spokepersons for media interactions Swami Sankardas Ani meets Captain Vijaykanth,chennai news,2019-06-14,13:31:06:00,https://indianexpress.com/article/cities/chennai/chennai-live-news-updates-on-traffic-weather-rains-corporation-movies-politics-and-local-issues-live-5778011/,1,0.16
Indian Express, Chennai News Live Updates Doctors protest Government Stanley Hospital medicos go on strike,chennai news,2019-06-18,08:09:34:00,https://indianexpress.com/article/cities/chennai/chennai-news-live-updates-tamil-nadu-news-today-chennai-chennai-news-today-chennai-weather-traffic-live-updates-live-5783457/,1,0.14
Indian Express, Tamil Nadu allows shops to remain open 24×7 gets a mixed response,chennai news,2019-06-11,17:15:24:00,https://indianexpress.com/article/cities/chennai/tamil-nadu-allows-shops-to-open-24x7-gets-a-mixed-response-5771071/,1,0.15
Indian Express, Chennai News June 7 Highlights Thermal convection likely to trigger rain in the State K Bhagyaraj to contest against Vishal,chennai news,2019-06-07,18:23:41:00,https://indianexpress.com/article/cities/chennai/chennai-live-news-updates-on-traffic-weather-rains-corporation-movies-politics-and-local-issues-live-5769396/,1,0.15
The Hindu, Forum wants Panagal park to be closed during afternoon hours,chennai news,2019-06-18,11:59:00,https://www.thehindu.com/news/cities/chennai/forum-wants-panagal-park-to-be-closed-during-afternoon-hours/article28036731.ece,2,0.17
The Hindu, Children ’ s park in Besant Nagar kept closed for two months,chennai news,2019-06-18,12:06:00,https://www.thehindu.com/news/cities/chennai/childrens-park-in-besant-nagar-kept-closed-for-two-months/article28037735.ece,2,0.17
The Hindu, No space for pedestrians on two Besant Nagar roads,chennai news,2019-06-18,12:14:00,https://www.thehindu.com/news/cities/chennai/no-space-for-pedestrians-on-two-besant-nagar-roads/article28038830.ece,2,0.16
Times of India, Tarini walked the ramp at Fashion Soirée showcased by Karun Raman at Aqua The Park,chennai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/chennai/tarini-walked-the-ramp-at-fashion-soire-showcased-by-karun-raman-at-aqua-the-park/articleshow/69522080.cms,2,0.16
Times of India, Niharika and Anviksha had fun partying at Watsons in T Nagar,chennai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/chennai/niharika-and-anviksha-had-fun-partying-at-watsons-in-t-nagar/articleshow/69324982.cms,2,0.2
Indian Express, Chennai ’ s beaches now wear cleaner look courtesy these machines,chennai news,2019-06-08,07:24:08:00,https://indianexpress.com/article/cities/chennai/chennai-beaches-become-cleaner-with-beach-cleaning-machines-5769676/,2,0.19
The Hindu, Chennai temperature likely to remain above 40° Celsius for a few more days,chennai news,2019-06-18,07:43:00,https://www.thehindu.com/news/cities/chennai/chennai-temperature-likely-to-remain-above-40-celsius-for-a-few-more-days/article28025678.ece,3,0.33
The Hindu, World Elder Abuse Awareness day observed,chennai news,2019-06-18,07:48:00,https://www.thehindu.com/news/cities/chennai/world-elder-abuse-awareness-day-observed/article28023578.ece,3,0.67
NDTV, Road Caves In At Busy Chennai Intersection Traffic Affected,chennai news,2019-06-13,00:58,https://www.ndtv.com/chennai-news/road-caves-in-at-busy-chennai-intersection-traffic-affected-2052642,4,0.13
NDTV, Eight Year Old Chennai Boy Can Read Write Over 106 Languages,chennai news,2019-05-21,00:58,https://www.ndtv.com/chennai-news/eight-year-old-chennai-polyglot-can-read-write-over-106-languages-2040422,4,0.13
Times of India, Chennai event to discuss LGBT peoples struggle,chennai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/chennai/pride-month-chennai-event-to-discuss-how-lgbt-people-handle-their-struggles/articleshow/69845464.cms,4,0.11
Indian Express, Chennai Homosexual arrested for chopping off genitals of two men,chennai news,2019-06-13,12:05:20:00,https://indianexpress.com/article/cities/chennai/chennai-homosexual-arrested-for-chopping-off-genitals-of-two-men-5778396/,4,0.13
NDTV, Lok Sabha Polls 2019 Chennai Hotel Offers 50 Per Cent Discount On Food For Voters,chennai news,2019-04-18,00:58,https://www.ndtv.com/chennai-news/lok-sabha-election-2019-chennai-hotel-offers-50-per-cent-discount-on-food-for-voters-2024843,4,0.12
Times of India, Chennai Life convicts work at petrol pump an initiative by prison dept and IOC,chennai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/chennai/chennai-life-convicts-work-at-petrol-pump-an-initiative-by-prison-dept-and-ioc/videoshow/69800146.cms,4,0.14
NDTV, Chennai Man Is Father To 45 HIV Kids Abandoned By Their Families,chennai news,2019-06-09,00:58,https://www.ndtv.com/chennai-news/this-chennai-man-is-father-to-45-hiv-positive-children-2050494,4,0.13
The Hindu, Chennai corporation raids 1831 shops for banned plastics,chennai news,2019-06-18,08:05:00,https://www.thehindu.com/news/cities/chennai/chennai-corporation-raids-1831-shops-for-banned-plastics/article28023489.ece,4,0.17
Times of India, Soundarya performed at the Rhapsody music concert at Lady Andal auditorium,chennai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/chennai/soundarya-performed-at-the-rhapsody-music-concert-at-lady-andal-auditorium/articleshow/69387023.cms,5,0.08
Times of India, Indian sailors to set sail for the World Championship in Spain,chennai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/chennai/indian-sailors-to-set-sail-for-the-world-championship-in-spain/videoshow/69842599.cms,5,0.08
The Hindu, Major drive against encroachers authorities began razing down buildings near Velachery railway station,chennai news,2019-06-18,10:53:00,https://www.thehindu.com/news/cities/chennai/major-drive-against-encroachers-authorities-began-razing-down-buildings-near-velachery-railway-station/article28027165.ece,5,0.08
Times of India, Woman paramour murder her 4 year old son,chennai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-woman-paramour-murder-her-son-aged-four/articleshow/69843653.cms,5,0.07
The Hindu, Garbage eats into space on Rajamannar Salai,chennai news,2019-06-18,11:52:00,https://www.thehindu.com/news/cities/chennai/garbage-eats-into-space-on-rajamannar-salai/article28035732.ece,5,0.08
Times of India, On cam Youths steal cash from Kanyakumari hospital,chennai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/chennai/on-cam-youths-steal-cash-from-kanyakumari-hospital/videoshow/69831563.cms,5,0.09
NDTV, Lok Sabha Polls On Kamal Haasans Nathuram Godse Remark Court Reserves Bail Plea Order,chennai news,2019-05-16,00:58,https://www.ndtv.com/india-news/general-elections-2019-madras-high-court-reserves-order-in-bail-plea-for-kamal-haasan-over-nathuram-2038675,5,0.08
The Hindu, Major drive against encroachers authorities began razing down buildings near Velachery railway station,chennai news,2019-06-18,10:53:00,https://www.thehindu.com/news/cities/chennai/major-drive-against-encroachers-authorities-began-razing-down-buildings-near-velachery-railway-station/article28027165.ece,5,0.08
NDTV, IIT Madras Invites Applications For M Tech Programmes,chennai news,2019-03-28,00:58,https://www.ndtv.com/education/iit-madras-invites-applications-for-m-tech-programmes-2014320,5,0.07
NDTV, Election Result India Not Just About Hindi Speaking States Stalins Message To BJP,chennai news,2019-05-25,00:58,https://www.ndtv.com/india-news/election-result-2019-dmk-chief-mk-stalin-sends-message-to-bjp-says-india-is-more-than-hindi-speaking-2042920,5,0.08
