Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
NDTV, Scared Woman Alleges Man Masturbated On Her At Gurgaon Metro Station,gurgaon news,2019-06-18,00:58,https://www.ndtv.com/gurgaon-news/woman-alleges-man-masturbated-on-her-at-gurgaon-metro-station-no-one-helped-her-2055072,0,0.59
Times of India, PGIMS doctors suicide Strike called off on fourth day,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/pgims-docs-suicide-strike-called-off-on-fourth-day/articleshow/69832935.cms,1,0.56
NDTV, Gautam Gambhir Reacted On Muslim Mans Attack In Innocence BJP Leader,gurgaon news,2019-05-28,00:58,https://www.ndtv.com/india-news/gautam-gambhir-tweeted-on-gurgaon-muslim-mans-attack-in-innocence-manoj-tiwari-2043986,2,0.56
Times of India, Gurgaon celebrates Valentines Day with speed dating and salsa,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.comentertainment/events/gurgaon/gurgaon-celebrates-valentines-day-with-speed-dating-and-salsa/articleshow/62933204.cms,3,0.42
Times of India, Maniesh Paul bats for menstrual hygiene on Womens Day in Gurgaon,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.comentertainment/events/gurgaon/maniesh-paul-bats-for-menstrual-hygiene-on-womens-day-in-gurgaon/articleshow/63219307.cms,3,0.4
Times of India, Female riders from NCR take on Delhi roads ahead of Womens Day,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.comcity/delhi/female-riders-from-ncr-take-on-delhi-roads-ahead-of-womens-day/articleshow/63171512.cms,3,0.38
Times of India, Actor Randeep Hooda visits his hometown Gurgaon for an event,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.comentertainment/events/gurgaon/actor-randeep-hooda-visits-his-hometown-gurgaon-for-an-event/articleshow/63812186.cms,4,0.53
Times of India, Clogged drains roadside garbage show waterlogging risk high again in Gurugram,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/clogged-drains-roadside-garbage-show-waterlogging-risk-high-again-in-gurgaon/articleshow/69833566.cms,5,1.0
NDTV, School Principal Murdered Inside Her Home In Gurgaon Police,gurgaon news,2019-06-03,00:58,https://www.ndtv.com/gurgaon-news/palam-vihar-gurgaon-school-principal-murdered-inside-her-home-in-gurgaon-gurgaon-police-2046915,6,0.3
NDTV, Woman Raped By Facebook Friend In Gurgaon On Pretext Of Job Police,gurgaon news,2019-06-01,00:58,https://www.ndtv.com/gurgaon-news/ghaziabad-woman-raped-by-facebook-friend-in-gurgaon-on-pretext-of-job-police-2046574,6,0.27
Times of India, Gurgaon marches in protest against Kathua Unnao Surat rapes,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.comentertainment/events/gurgaon/gurgaon-marches-in-protest-against-kathua-unnao-surat-rapes/articleshow/63831215.cms,6,0.32
Times of India, Free from drugs youths show the way to others,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/free-from-drugs-youths-show-the-way-to-others/articleshow/69836348.cms,7,0.33
Times of India, Lost phones are no longer a lost cause,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/lost-phones-are-no-longer-a-lost-cause/articleshow/69833422.cms,7,0.36
NDTV, Doctor Accused Of Throwing Pet Dogs Off High Rise In Gurgaon,gurgaon news,2019-06-11,00:58,https://www.ndtv.com/gurgaon-news/doctor-accused-of-throwing-pet-dogs-off-high-rise-in-gurgaon-2051163,8,0.6
Times of India, MA student attacked by three bikers robbed,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/ma-student-attacked-by-3-bikers-robbed/articleshow/69833490.cms,9,0.54
Times of India, Chronic congestion Gurugram has 22 pain points,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/chronic-congestion-gurgaon-has-22-pain-points/articleshow/69833418.cms,10,0.53
NDTV, 2 Arrested In Gurgaon With Fake Currency Notes Worth Rs 1 20 Crore,gurgaon news,2019-05-30,00:58,https://www.ndtv.com/gurgaon-news/2-arrested-in-gurgaon-with-fake-currency-notes-worth-rs-1-20-crore-2045103,11,0.4
NDTV, Polish National Arrested In Gurgaon For Possessing Opium 4 Kg Cannabis,gurgaon news,2019-05-27,00:58,https://www.ndtv.com/gurgaon-news/gurgaon-gurugram-polish-national-arrested-in-gurgaon-for-possessing-opium-4-kg-cannabis-2043840,11,0.43
Times of India, In Gurgaon couples who run together stay together,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/in-gurgaon-couples-who-run-together-stay-together/articleshow/62873111.cms,12,0.18
Times of India, Mall in trouble as town planner finds violations,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/mall-in-trouble-as-town-planner-finds-violations/articleshow/69833522.cms,12,0.16
Times of India, Haryana farmers show keen interest in ‘ Jal Hi Jeevan Hai ’ scheme,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/haryana-farmers-show-keen-interest-in-jal-hi-jeevan-hai-scheme/articleshow/69847016.cms,12,0.16
NDTV, Elections 2019 Highlights Delhi Records 60 Per Cent Voter Turnout In Phase 6 Of National Elections,gurgaon news,2019-05-12,00:58,https://www.ndtv.com/delhi-news/lok-sabha-elections-2019-live-updates-delhi-gurgaon-vote-today-in-crucial-phase-6-of-polls-2036364,12,0.16
Times of India, Nine held for betting during India Pak WC match,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/9-held-for-betting-during-india-pak-wc-match/articleshow/69832925.cms,12,0.14
Times of India, DLF 3 society protests as water supply remains hit,gurgaon news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/gurgaon/dlf-3-society-protests-as-water-supply-remains-hit/articleshow/69833443.cms,13,0.5
