Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, An electrifying evening for Kanpurites,kanpur news,2019-06-19,00:59,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/kanpur/an-electrifying-evening-for-kanpurites/articleshow/69739241.cms,0,0.63
Times of India, It was all about dancing at this do in Kanpur,kanpur news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/kanpur/it-was-all-about-dancing-at-this-do-in-kanpur/articleshow/69789655.cms,1,0.34
NDTV, Low Intensity Blast On Kalindi Express Near Kanpur No Casualties,kanpur news,2019-02-20,00:58,https://www.ndtv.com/kanpur-news/low-intensity-blast-on-kalindi-express-train-near-kanpur-no-casualties-1996724,1,0.17
Times of India, Kanpurites burn the dance floor at this do,kanpur news,2019-06-19,00:59,https://timesofindia.indiatimes.comentertainment/events/kanpur/kanpurites-burn-the-dance-floor-at-this-do/articleshow/64492809.cms,1,0.25
NDTV, Fire Breaks Out At Kanpur Ink Factory People From Nearby Areas Evacuated,kanpur news,2018-10-05,00:58,https://www.ndtv.com/kanpur-news/fire-breaks-out-at-kanpur-ink-factory-people-from-nearby-areas-evacuated-1927390,1,0.18
NDTV, How Hindus And Muslims United For Development On Kanpur Jhansi Highway,kanpur news,2018-09-13,00:58,https://www.ndtv.com/kanpur-news/how-hindus-and-muslims-united-for-development-on-kanpur-jhansi-highway-1916136,1,0.19
Times of India, A mesmerizing Kathak dance festival for Kanpurites,kanpur news,2019-06-19,00:59,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/kanpur/a-mesmerizing-kathak-dance-festival-for-kanpurites/articleshow/69441900.cms,1,0.19
Times of India, Kanpur ladies have ‘ three ’ much fun at this party,kanpur news,2019-06-19,00:59,https://timesofindia.indiatimes.comentertainment/events/kanpur/kanpur-ladies-have-three-much-fun-at-this-party/articleshow/65269807.cms,2,0.58
NDTV, Woman Constable Allegedly Hacked To Death By Husband In Kanpur,kanpur news,2018-11-20,00:58,https://www.ndtv.com/kanpur-news/woman-constable-allegedly-hacked-to-death-by-husband-in-kanpur-1950625,3,0.59
Times of India, UP cop dismissed for seeking Yogi governments dismissal,kanpur news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/kanpur/up-cop-dismissed-for-seeking-yogi-governments-dismissal/articleshow/69809935.cms,4,0.51
Times of India, PAC jawan sacked for seeking Yogi Adityanath government ’ s dismissal,kanpur news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/kanpur/pac-jawan-sacked-for-seeking-yogi-adityanath-governments-dismissal/articleshow/69820212.cms,4,0.46
NDTV, On Video Cop Touches UP Ministers Feet Apologises For Hitting His Car,kanpur news,2018-10-23,00:58,https://www.ndtv.com/kanpur-news/on-video-cop-touches-up-ministers-feet-apologises-for-hitting-his-car-1936115,4,0.41
NDTV, UP Police Officer Suspended After Man Sets Himself Ablaze In Custody,kanpur news,2019-04-03,00:58,https://www.ndtv.com/kanpur-news/up-police-officer-suspended-after-man-sets-himself-ablaze-in-custody-2016899,5,0.55
Times of India, Partying Italian style in Kanpur,kanpur news,2019-06-19,00:59,https://timesofindia.indiatimes.comcity/kanpur/partying-italian-style-in-kanpur/articleshow/64341634.cms,6,1.0
Times of India, Kanpur couples get naughty at this do,kanpur news,2019-06-19,00:59,https://timesofindia.indiatimes.comentertainment/events/kanpur/kanpur-couples-get-naughty-at-this-do/articleshow/64975151.cms,7,0.5
