Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
The Hindu, Doctors ’ strike nearly 3000 elective surgeries postponed in Mumbai,mumbai news,2019-06-18,01:42:00,https://www.thehindu.com/news/cities/mumbai/doctors-strike-nearly-3000-elective-surgeries-postponed-in-mumbai/article28023693.ece,0,0.29
Hindiustan Times, Police probe suspected IED found near Mumbai,mumbai news,2019-06-18,01:24:00,https://www.hindustantimes.com/mumbai-news/police-probe-suspected-ied-found-near-mumbai/story-Mfz2HsV3lH8LJA9JUxEH9J.html,0,0.25
Times of India, Mumbai is all set to get its first ever Cyber Crime police station,mumbai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/videos/city/mumbai/mumbai-is-all-set-to-get-its-first-ever-cyber-crime-police-station/videoshow/69800095.cms,0,0.17
NDTV, Mumbai Police Puts Out Witty Tweet To Congratulate Team India,mumbai news,2019-06-17,00:58,https://www.ndtv.com/mumbai-news/india-vs-pakistan-following-signals-always-helps-mumbai-police-congratulate-team-india-2054335,0,0.17
Indian Express, Medical student suicide case Police oppose bail plea of three accused says ‘ did not cooperate in probe ’,mumbai news,2019-06-18,07:46:15:00,https://indianexpress.com/article/cities/mumbai/medical-student-suicide-did-not-cooperate-in-probe-no-satisfactory-answers-police-oppose-bail-plea-of-three-accused-5785538/,0,0.17
The Hindu, Opposition irked as LoP nomination delayed,mumbai news,2019-06-18,01:25:00,https://www.thehindu.com/news/cities/mumbai/opposition-irked-as-lop-nomination-delayed/article28023514.ece,1,1.0
Hindiustan Times, FYJC seats to be increased by 8,mumbai news,2019-06-18,01:49:00,https://www.hindustantimes.com/mumbai-news/fyjc-seats-to-be-increased-by-8/story-EfHJql1L23GssBRLQU1LPN.html,2,0.11
Indian Express, Nana Patekar Tanushree Dutta were several feet apart weren ’ t dancing together Eyewitnesses,mumbai news,2019-06-18,07:34:54:00,https://indianexpress.com/article/cities/mumbai/nana-patekar-tanushree-dutta-were-several-feet-apart-werent-dancing-together-eyewitnesses-5785536/,2,0.09
Hindiustan Times, Having equal no of experts councillors on tree authority not a must BMC tells HC,mumbai news,2019-06-18,00:24:00,https://www.hindustantimes.com/mumbai-news/having-equal-no-of-experts-councillors-on-tree-authority-not-a-must-bmc-tells-hc/story-o176GhqRo2nXu2zBEsEruO.html,2,0.11
Hindiustan Times, HC upholds sentences of man for murdering senior citizen grandson,mumbai news,2019-06-17,08:35:00,https://www.hindustantimes.com/mumbai-news/hc-upholds-sentences-of-man-for-murdering-senior-citizen-grandson/story-R2kfximoFDqAxbGblRs9DP.html,2,0.09
Hindiustan Times, Did law of land cost Prakash Mehta post of housing minister,mumbai news,2019-06-17,02:17:00,https://www.hindustantimes.com/mumbai-news/did-law-of-land-cost-prakash-mehta-post-of-housing-minister/story-N2HMR3IiexD8Ep2HH0MHKL.html,2,0.11
Times of India, Vir Das hosts special screening of 31st October,mumbai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/mumbai/Vir-Das-hosts-special-screening-of-31st-October/articleshow/54976690.cms,2,0.09
The Hindu, Plea in HC against three ministers ’ appointment,mumbai news,2019-06-18,01:27:00,https://www.thehindu.com/news/cities/mumbai/plea-in-hc-against-three-ministers-appointment/article28023526.ece,2,0.11
Times of India, Darshan Raval celebrates the success of his song with BFFs,mumbai news,2019-06-19,00:59,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/mumbai/darshan-raval-celebrates-the-success-of-his-song-with-bffs/articleshow/69841569.cms,2,0.12
Hindiustan Times, Work on track MMRDA starts laying rail lines for Metro 2A 7,mumbai news,2019-06-18,08:56:00,https://www.hindustantimes.com/mumbai-news/work-on-track-mmrda-starts-laying-rail-lines-for-metro-2a-7/story-QJPE6FBZ5NN5erJKAnFFHK.html,3,0.4
Hindiustan Times, Work on track MMRDA starts laying rail lines for Metro 2A 7,mumbai news,2019-06-18,08:56:00,https://www.hindustantimes.com/mumbai-news/work-on-track-mmrda-starts-laying-rail-lines-for-metro-2a-7/story-QJPE6FBZ5NN5erJKAnFFHK.html,3,0.7
The Hindu, Vikhroli resident held for planting terror posters in Thane mall,mumbai news,2019-06-18,01:38:00,https://www.thehindu.com/news/cities/mumbai/vikhroli-resident-held-for-planting-terror-posters-in-thane-mall/article28023652.ece,4,0.12
Times of India, Thane 3 students hurt in roof plaster collapse,mumbai news,2019-06-19,00:59,https://timesofindia.indiatimes.com/city/thane/three-students-injured-after-rooftop-plaster-collapses-in-ulhasnagar/articleshow/69846192.cms,4,0.15
Hindiustan Times, Karan Oberoi case After lawyer woman held for staging attack on self,mumbai news,2019-06-18,08:52:00,https://www.hindustantimes.com/mumbai-news/karan-oberoi-case-after-lawyer-woman-held-for-staging-attack-on-self/story-oVDcV1h6Uxm29ZdGiTg6RO.html,4,0.16
Hindiustan Times, 32 kg gold bars worth ₹10 crore seized at Mumbai airport 7 held,mumbai news,2019-06-17,00:58:00,https://www.hindustantimes.com/mumbai-news/32-kg-gold-bars-worth-10-crore-seized-at-mumbai-airport-7-held/story-laJHLYqDooctHn27ETda7H.html,4,0.2
The Hindu, Vikhroli resident held for planting terror posters in Thane mall,mumbai news,2019-06-18,01:38:00,https://www.thehindu.com/news/cities/mumbai/vikhroli-resident-held-for-planting-terror-posters-in-thane-mall/article28023652.ece,4,0.13
Hindiustan Times, Man held over terror attack hoax in Thane,mumbai news,2019-06-18,08:52:00,https://www.hindustantimes.com/mumbai-news/man-held-over-terror-attack-hoax-in-thane/story-24peagQoHPCJbyN5iXXhzJ.html,4,0.15
Hindiustan Times, Three from gang that robbed bank customers held kingpin on the run,mumbai news,2019-06-18,13:10:00,https://www.hindustantimes.com/india-news/three-from-gang-that-robbed-bank-customers-held-kingpin-on-the-run/story-BeX6F7A83u6gOgYVZfbSYN.html,4,0.21
The Hindu, Kharghar residents riding towards better health,mumbai news,2019-06-18,01:35:00,https://www.thehindu.com/news/cities/mumbai/kharghar-residents-riding-towards-better-health/article28023636.ece,4,0.2
The Hindu, Mumbai records three organ donations in 24 hours,mumbai news,2019-06-18,01:38:00,https://www.thehindu.com/news/cities/mumbai/mumbai-records-three-organ-donations-in-24-hours/article28023493.ece,5,0.09
NDTV, Monsoon In Maharashtra Likely To Be Delayed By 1 Week Due To Cyclone Vayu,mumbai news,2019-06-14,00:58,https://www.ndtv.com/india-news/cyclone-vayu-monsoons-in-maharashtra-likely-to-be-delayed-by-one-week-2053262,5,0.08
