Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Indian Express, JOSAA 2019 IIT admission process begins check how to register seat allotment schedule,news,2019-06-17,10:59:27:00,https://indianexpress.com/article/education/josaa-2019-iit-admission-process-begins-check-registration-seat-allotment-schedule-how-to-apply-josaa-nic-in-5782984/,0,0.33
Hindiustan Times, College of Vocational Studies may soon offer PG courses,news,2019-06-15,14:02:00,https://www.hindustantimes.com/education/college-of-vocational-studies-may-soon-offer-pg-courses/story-R2oBh2GJuxbd2C9xOUzkNM.html,0,0.25
Hindiustan Times, UP medical colleges set to get 1000 more MBBS seats,news,2019-06-14,12:21:00,https://www.hindustantimes.com/education/up-medical-colleges-set-to-get-1-000-more-mbbs-seats/story-VWRYSaZ0lp2zwtIrUmk3hK.html,0,0.27
Hindiustan Times, Announced CLAT Result 2019 declared here ’ s direct link to check,news,2019-06-14,18:54:00,https://www.hindustantimes.com/education/clat-result-2019-here-s-how-to-check/story-n9CB05uRqmyNK7w9b3DszN.html,1,0.48
Hindiustan Times, JEE Advanced final answer key 2019 released at jeeadv ac in check details here,news,2019-06-14,12:40:00,https://www.hindustantimes.com/education/jee-advanced-final-answer-key-2019-released-at-jeeadv-ac-in-check-details-here/story-dIqvtq1KdVx0k7uOP9gExL.html,1,0.45
Hindiustan Times, JEE Advanced Result 2019 to be declared tomorrow at jeeadv ac in,news,2019-06-13,18:58:00,https://www.hindustantimes.com/education/jee-advanced-result-2019-to-be-declared-tomorrow-at-jeeadv-ac-in-by-iit-roorkee/story-Bx4ayRG0B7KWe3AOcCkXZM.html,1,0.52
Hindiustan Times, JEE Advanced Result 2019 declared at jeeadv ac in check details and direct link here,news,2019-06-14,18:04:00,https://www.hindustantimes.com/education/jee-advanced-result-2019-declared-at-jeeadv-ac-in-check-details-here/story-32Zer6TL3JzPxnG8YmhrNJ.html,1,0.61
India Today, HRD minister congratulates JEE Advanced toppersHRD Minister Ramesh Pokhriyal Nishank congratulate to those who were successful and advised those who were not,news,2019-06-17,14:42:00,https://www.indiatoday.in/education-today/news/story/hrd-minister-congratulates-jee-advanced-toppers-1549442-2019-06-15,2,0.12
India Today, IGNOU introduces certificate programme in Yoga Heres all you need to knowThe Certificate Programme in Yoga of IGNOU will be offered through the following regional centres of Delhi Haridwar Bengaluru Bhubaneswar Jaipur Ladnun Chennai Mumbai and Pune,news,2019-06-17,14:42:00,https://www.indiatoday.in/education-today/news/story/ignou-introduces-certificate-programme-in-yoga-here-s-all-you-need-to-know-1549924-2019-06-16,2,0.12
India Today, International Yoga Day 2019 Union Ayush Minister sends proposal to HRD ministry to include Yoga in curriculumSpeaking on preparations of International Yoga Day celebrated worldwide on June 21 Naik said the main function would be held in Ranchi in Jharkhand and Prime Minister Narendra Modi would be the chief guest,news,2019-06-17,14:42:00,https://www.indiatoday.in/education-today/news/story/international-yoga-day-2019-union-ayush-minister-hrd-ministry-divd-1550332-2019-06-17,2,0.14
India Today, 01 00This Earth Day we pledge to SAVE EARTH What is your pledge This Earth Day we pledge to SAVE EARTH What is your pledge,news,2019-06-17,14:42:00,https://www.indiatoday.in/education-today/video/earth-day-2017-847327-2017-05-19,2,0.13
Hindiustan Times, Yog to be a subject at school level AYUSH secretary,news,2019-06-16,08:30:00,https://www.hindustantimes.com/education/yog-to-be-a-subject-at-school-level-ayush-secretary/story-AXBDZchPjlJLfFiLXYfqgM.html,2,0.22
