Newspaper,Heading,Category,Date,Time,URL
Time of India,Model-actress Aditi Govitrikar starts social media awareness campaign on mental health,bollywood,2019-06-05, 21:00:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/model-actress-aditi-govitrikar-starts-social-media-awareness-campaign-on-mental-health/articleshow/69666168.cms
Time of India,Disha Patani looks sizzling hot in the latest Instagram post,bollywood,2019-06-05, 20:13:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/disha-patani-looks-sizzling-hot-in-the-latest-instagram-post/articleshow/69665576.cms
Time of India,Pictures: Salman Khan steps out to wishes all his fans on Eid,bollywood,2019-06-05, 22:55:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/pictures-salman-khan-steps-out-to-wishes-all-his-fans-on-eid/articleshow/69665413.cms
Time of India,Watch: Shah Rukh Khan thanks the waves of fans for spending Eid with him,bollywood,2019-06-05, 20:47:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/watch-shah-rukh-khan-thanks-the-waves-of-fans-for-spending-eid-with-him/articleshow/69665244.cms
Time of India,Jacqueline Fernandez shares a post on World Environment Day,bollywood,2019-06-05, 19:05:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/jacqueline-fernandez-shares-a-post-on-world-environment-day/articleshow/69664781.cms
Time of India,'Panga': Ashwiny Iyer Tiwari's heartfelt post for Kangana Ranaut and Richa Chadha,bollywood,2019-06-05, 18:58:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/panga-ashwiny-iyer-tiwaris-heartfelt-post-for-kangana-ranaut-and-richa-chadha/articleshow/69664700.cms
Time of India,Anushka is all hearts for Virat’s picture,bollywood,2019-06-05, 22:23:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/anushka-is-all-hearts-for-virats-picture/articleshow/69664673.cms
Time of India,Katrina Kaif reveals why she decided to join Salman Khan’s 'Bharat',bollywood,2019-06-05, 18:48:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/katrina-kaif-reveals-why-she-decided-to-join-salman-khans-bharat/articleshow/69664623.cms
Time of India,"Here’s what Katrina has learned after working with Salman, Shah Rukh and Aamir",bollywood,2019-06-05, 18:48:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/heres-what-katrina-has-learned-after-working-with-salman-shah-rukh-and-aamir/articleshow/69664545.cms
Time of India,Jacqueline Fernandez gives her team a lovely surprise for Eid,bollywood,2019-06-05, 18:43:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/jacqueline-fernandez-gives-her-team-a-lovely-surprise-for-eid/articleshow/69664384.cms
Time of India,Eid Mubarak: Kartik Aaryan and Sara Ali Khan visit a mosque covering their faces,bollywood,2019-06-06, 00:05:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/eid-mubarak-kartik-aaryan-and-sara-ali-khan-visit-a-mosque-covering-their-faces/articleshow/69664558.cms
Time of India,Kangana Ranaut’s sister Rangoli Chandel slams Karan Johar and other Bollywood celebs for praising Salman Khan's 'Bharat',bollywood,2019-06-05, 18:24:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kangana-ranauts-sister-rangoli-chandel-slams-karan-johar-and-other-bollywood-celebs-for-praising-salman-khans-bharat/articleshow/69664381.cms
Time of India,'Bharat': Co-star Sumeet Samnani praises Katrina Kaif for the friendly gesture,bollywood,2019-06-05, 18:13:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/bharat-co-star-sumeet-samnani-praises-katrina-kaif-for-the-friendly-gesture/articleshow/69664217.cms
Time of India,Priya Runchal shares an adorable anniversary post for hubby John Abraham,bollywood,2019-06-05, 18:10:00,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/priya-runchal-shares-an-adorable-anniversary-post-for-hubby-john-abraham/articleshow/69664204.cms
Time of India,Sophie Turner opens up about taking up a Bollywood project; says have watched Priyanka's few clips,hollywood,2019-06-05, 18:30:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/sophie-turner-opens-up-about-taking-up-a-bollywood-project-says-have-watched-priyankas-few-clips/articleshow/69664093.cms
Time of India,Woody Allen to shoot new film with Christoph Waltz in July,hollywood,2019-06-05, 15:29:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/woody-allen-to-shoot-new-film-with-christoph-waltz-in-july/articleshow/69662385.cms
Time of India,French prosecutors drop rape investigation against Gerard Depardieu,hollywood,2019-06-05, 15:21:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/french-prosecutors-drop-rape-investigation-against-gerard-depardieu/articleshow/69662297.cms
Time of India,Mac Miller documentary in development,hollywood,2019-06-05, 14:39:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/mac-miller-documentary-in-development/articleshow/69661850.cms
Time of India,'Controlled explosion' on Bond 25 set injures crew member,hollywood,2019-06-05, 13:27:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/controlled-explosion-on-bond-25-set-injures-crew-member/articleshow/69661338.cms
Time of India,Antonio Banderas to receive CineMerit Award at Munich Film Festival,hollywood,2019-06-05, 13:05:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/antonio-banderas-to-receive-cinemerit-award-at-munich-film-festival/articleshow/69661121.cms
Time of India,Ron Howard blames toxic 'Star Wars' fans for failure of 'Solo',hollywood,2019-06-05, 12:54:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/ron-howard-blames-toxic-star-wars-fans-for-failure-of-solo/articleshow/69661040.cms
Time of India,This act of Joe Jonas for his wife Sophie Turner is just unmissable,hollywood,2019-06-04, 17:47:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/this-act-of-joe-jonas-for-his-wife-sophie-turner-is-just-unmissable/articleshow/69650809.cms
Time of India,Harrison Ford: 'Indiana Jones 5' to start shooting next year,hollywood,2019-06-04, 16:43:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/harrison-ford-indiana-jones-5-to-start-shooting-next-year/articleshow/69649365.cms
Time of India,Matthew Vaughn: 'Kingsman 3' will freak out fans,hollywood,2019-06-04, 15:51:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/matthew-vaughn-kingsman-3-will-freak-out-fans/articleshow/69648614.cms
Time of India,Ben Kingsley reveals inspiration for 'Iron Man 3' role,hollywood,2019-06-04, 15:46:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/ben-kingsley-reveals-inspiration-for-iron-man-3-role/articleshow/69648538.cms
Time of India,Alec Baldwin: Thought my career would end with 'Beetlejuice' release,hollywood,2019-06-04, 13:41:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/alec-baldwin-thought-my-career-would-end-with-beetlejuice-release/articleshow/69646818.cms
Time of India,Keanu Reeves to make Marvel debut with 'The Eternals'?,hollywood,2019-06-04, 13:16:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/keanu-reeves-to-make-marvel-debut-with-the-eternals/articleshow/69646469.cms
Time of India,Barry Jenkins to direct biopic of choreographer Alvin Ailey,hollywood,2019-06-04, 12:45:00,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/barry-jenkins-to-direct-biopic-of-choreographer-alvin-ailey/articleshow/69645857.cms
Time of India,"Yes, there is a liking for each other: Vishnu Vishal",tamil,2019-06-06, 00:00:00,https://timesofindia.indiatimes.com/entertainment/tamil/movies/news/yes-there-is-a-liking-for-each-other-vishnu-vishal/articleshow/69663230.cms
Time of India,Meera Mitun says Joe threatened to kill her; he says she’s a fraud,tamil,2019-06-06, 00:00:00,https://timesofindia.indiatimes.com/entertainment/tamil/movies/news/meera-mitun-says-joe-threatened-to-kill-her-he-says-shes-a-fraud/articleshow/69663210.cms
Time of India,'Pandavar Ani' team announces its members,tamil,2019-06-05, 16:02:00,https://timesofindia.indiatimes.com/entertainment/tamil/movies/news/pandavar-ani-team-announces-its-members/articleshow/69662805.cms
