Newspaper,Heading,Category,Date,Time,URL
India Today," Akshay Kumar hangs off helicopter in scary stunt for Sooryavanshi. He has a warning for you Akshay Kumar took to Instagram to share a picture with Rohit Shetty from the
sets of his upcoming film Sooryavanshi.",bollywood,2019-06-06,00:18:00,https://www.indiatoday.in/movies/bollywood/story/akshay-kumar-hangs-off-helicopter-in-scary-stunt-for-sooryavanshi-he-has-a-warning-for-you-1543211-2019-06-05
India Today," Salman Khan on his film's music: I take the final callSalman Khan says that a film's music is the first thing about any movie. He
added that he takes the final call in approving any song for his films.",bollywood,2019-06-06,00:18:00,https://www.indiatoday.in/movies/bollywood/story/salman-khan-on-his-film-s-music-i-take-the-final-call-1543184-2019-06-05
India Today," Salman Khan on intimate scenes in his films: Never say never, but so far I have not done anySalman Khan, in an exclusive interview with IndiaToday.in, opened up about
whether he is ever awkward in his films.",bollywood,2019-06-06,00:18:00,https://www.indiatoday.in/movies/bollywood/story/salman-khan-on-intimate-scenes-in-his-films-never-say-never-but-so-far-i-have-not-done-any-1543132-2019-06-05
India Today," Dhanush on his next Bollywood film: You will hear about it soonDhanush revealed that his next Bollywood project will be announced very soon.
He also said that he will definitely collaborate with Aanand L Rai again.",bollywood,2019-06-06,00:18:00,https://www.indiatoday.in/movies/bollywood/story/dhanush-on-his-next-bollywood-film-you-will-hear-about-it-soon-1543103-2019-06-05
India Today," Kwatha: Aayush Sharma to play an army officer in his second film Aayush Sharma has bagged his second film Kwatha. The 33-year-old will essay
the role of an army officer in the film.",bollywood,2019-06-06,00:18:00,https://www.indiatoday.in/movies/bollywood/story/kwatha-aayush-sharma-to-play-an-army-officer-in-his-second-film-1543082-2019-06-05
India Today," Bharat Movie Review: Salman Khan and Katrina Kaif laugh, weep, deliver a perfect Eid blockbusterSalman Khan returns to the big screen this Eid with Bharat, with Katrina
Kaif. Director Ali Abbas Zafar makes full use of the superstar's strength in
the film and gives his fans Bharat, a character to take home with them.",bollywood,2019-06-06,00:18:00,https://www.indiatoday.in/movies/bollywood/story/bharat-movie-review-salman-khan-katrina-kaif-eid-blockbuster-1543074-2019-06-05
India Today," Saif Ali Khan vs Sushant Singh Rajput: Jawaani Jaaneman to clash with Dil Bechara on November 29Saif Ali Khan's Jawaani Jaaneman will clash with with and Sushant Singh
Rajput's Dil Bechara on November 29.",bollywood,2019-06-06,00:18:00,https://www.indiatoday.in/movies/bollywood/story/saif-ali-khan-vs-sushant-singh-rajput-jawaani-jaaneman-to-clash-with-dil-bechara-on-november-29-1543059-2019-06-05
India Today," Article 15: Ayushmann Khurrana's film angers Brahmin community in Uttar PradeshArticle 15 has earned the wrath of the Brahmins in Uttar Pradesh for
allegedly maligning the community.",bollywood,2019-06-06,00:18:00,https://www.indiatoday.in/movies/bollywood/story/article-15-ayushmann-khurrana-s-film-angers-brahmin-community-in-uttar-pradesh-1543035-2019-06-05
India Today," Shahid Kapoor and Kiara Advani share passionate kiss in new Kabir Singh poster. See pic A new poster of Kabir Singh, featuring Shahid Kapoor and Kiara Advani locked
in a passionate kiss has just hit the web.",bollywood,2019-06-06,00:18:00,https://www.indiatoday.in/movies/bollywood/story/shahid-kapoor-and-kiara-advani-share-passionate-kiss-in-new-kabir-singh-poster-see-pic-1543027-2019-06-05
India Today," Salman Khan: Bharat is where I was born, where I will dieSalman Khan, in an exclusive interview with IndiaToday.in, opened up on his
recently released film Bharat, and how he prepared for the role.",bollywood,2019-06-06,00:18:00,https://www.indiatoday.in/movies/bollywood/story/salman-khan-bharat-is-where-i-was-born-where-i-will-die-1542981-2019-06-05
