Source,Heading,Category,Date,Time,URL
Hindiustan Times,Rare Indian grey wolf killed in Bangladesh after first appearance in decades,world,2019-06-17,10:24:00,https://www.hindustantimes.com/world-news/rare-indian-grey-wolf-killed-in-bangladesh-after-first-appearance-in-decades/story-myYJwICf1vcxNNvAQQioZM.html
Hindiustan Times,Lt Gen Faiz Hameed named new ISI chief,world,2019-06-17,04:19:00,https://www.hindustantimes.com/world-news/lt-gen-faiz-hameed-named-new-isi-chief/story-IVex21a6G2VR6Tg9I7FtNL.html
Hindiustan Times,Israeli PM Netanyahu inaugurates Golan settlement named Trump Heights,world,2019-06-17,10:15:00,https://www.hindustantimes.com/world-news/israeli-pm-netanyahu-inaugurates-golan-settlement-named-trump-heights/story-TL3rI6P3VWy5BC9RyRCtII.html
Hindiustan Times,30 killed in Nigeria after Boko Haram triple suicide bombing,world,2019-06-17,14:37:00,https://www.hindustantimes.com/world-news/17-killed-in-nigeria-after-boko-haram-triple-suicide-bombing/story-fZHjBqzIkurK36DqzzmrEL.html
Hindiustan Times,Thai police arrest Italian on run after George Clooney conviction,world,2019-06-17,13:16:00,https://www.hindustantimes.com/world-news/thai-police-arrest-italian-on-run-after-george-clooney-conviction/story-WwHPWxxvC3AVmTFNbAZL3H.html
Hindiustan Times,‘Every minute counts’: Dad makes tearful plea for backpacker son missing in Australia,world,2019-06-17,13:11:00,https://www.hindustantimes.com/world-news/every-minute-counts-dad-makes-tearful-plea-for-backpacker-son-missing-in-australia/story-dOSPhHhsznnHJwHynzpc5N.html
Hindiustan Times,Mayor of Phoenix apologizes after police pulls gun on parents of 4-year-old,world,2019-06-17,12:25:00,https://www.hindustantimes.com/world-news/mayor-of-phoenix-apologizes-after-police-pulls-gun-on-parents-of-4-year-old/story-Jg8jYvyCtxFnVujbOQy1uM.html
Hindiustan Times,"Maryam Nawaz, Bilawal Bhutto meet amid arrests of leaders in Pakistan",world,2019-06-17,12:42:00,https://www.hindustantimes.com/world-news/maryam-nawaz-bilawal-bhutto-meet-amid-arrests-of-leaders-in-pakistan/story-rF2hpOJpINLrz1bullYkwL.html
Hindiustan Times,13-year-old boy arrested for political unrest won’t be executed: Saudi Arabia,world,2019-06-17,10:46:00,https://www.hindustantimes.com/world-news/13-year-old-boy-arrested-for-political-unrest-won-t-be-executed-saudi-arabia/story-yMoKBt681knZmiGZX7mgrL.html
Hindiustan Times,Israeli PM Netanyahu inaugurates Golan settlement named Trump Heights,world,2019-06-17,10:15:00,https://www.hindustantimes.com/world-news/israeli-pm-netanyahu-inaugurates-golan-settlement-named-trump-heights/story-TL3rI6P3VWy5BC9RyRCtII.html
Hindiustan Times,Boeing made mistake in handling warning-system problem: CEO,world,2019-06-17,10:14:00,https://www.hindustantimes.com/world-news/boeing-made-mistake-in-handling-warning-system-problem-ceo/story-qsmOuWJKlEoEymfoNVCPDM.html
Hindiustan Times,"Israel PM Benjamin Netanyahu inaugurates Golan settlement, names after Donald Trump",world,2019-06-17,10:24:00,https://www.hindustantimes.com/world-news/israel-pm-benjamin-netanyahu-inaugurates-golan-settlement-names-after-donald-trump/story-WQBa1l4fkMjoc31oVOJ8TJ.html
Hindiustan Times,Rare Indian grey wolf killed in Bangladesh after first appearance in decades,world,2019-06-17,10:24:00,https://www.hindustantimes.com/world-news/rare-indian-grey-wolf-killed-in-bangladesh-after-first-appearance-in-decades/story-myYJwICf1vcxNNvAQQioZM.html
Hindiustan Times,Lt Gen Faiz Hameed named new ISI chief,world,2019-06-17,04:19:00,https://www.hindustantimes.com/world-news/lt-gen-faiz-hameed-named-new-isi-chief/story-IVex21a6G2VR6Tg9I7FtNL.html
Hindiustan Times,11-year-old Indian-origin girl tops Mensa test in UK,world,2019-06-16,23:48:00,https://www.hindustantimes.com/world-news/11-year-old-indian-origin-girl-tops-mensa-score-in-uk/story-TryXE6oRJKL0GHKsvNetuI.html
Hindiustan Times,Hong Kong leader apologises as protesters press demand for her to quit,world,2019-06-16,20:36:00,https://www.hindustantimes.com/world-news/hong-kong-leader-apologises-after-massive-protests-over-extradition-bill/story-9Cj5pW9LOVBlW31vHzN34K.html
Hindiustan Times,"Darkness engulfs all of Argentina,  Uruguay after massive power outage: Report ",world,2019-06-16,19:17:00,https://www.hindustantimes.com/world-news/darkness-engulfs-all-of-argentina-uruguay-after-massive-power-outage-report/story-5C4Pf6HbubRqRVC86j7FsI.html
