Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
The Hindu, Fragile climate puts food security at risk UN report,agri-business,2018-11-28,20:30:00,https://www.thehindu.com/sci-tech/energy-and-environment/fragile-climate-puts-food-security-at-risk-un-report/article25615662.ece,0,0.9
The Hindu, New hybrids will help raise yields of silkworm farmers,agri-business,2018-09-02,22:56:00,https://www.thehindu.com/business/new-hybrids-will-help-raise-yields-of-silkworm-farmers/article24849535.ece,1,0.54
The Hindu, India to ship first consignment of common grade rice to China,agri-business,2018-09-27,13:49:00,https://www.thehindu.com/news/international/india-to-ship-first-consignment-of-common-grade-rice-to-china/article25056867.ece,2,0.52
The Hindu, What does a bumber kharif crop mean for the economy,agri-business,2018-09-15,19:27:00,https://www.thehindu.com/business/agri-business/what-does-a-bumber-kharif-crop-mean-for-the-economy/article24956245.ece,3,0.39
The Hindu, Floor price for rabi crops hiked,agri-business,2018-10-03,22:14:00,https://www.thehindu.com/business/agri-business/floor-price-for-rabi-crops-hiked/article25115038.ece,3,0.36
The Hindu, Is crop insurance scheme losing steam,agri-business,2018-11-14,07:23:00,https://www.thehindu.com/news/national/other-states/is-crop-insurance-scheme-losing-steam/article25488610.ece,3,0.36
The Hindu, Flood hit plantations look for rescue act,agri-business,2018-10-07,22:44:00,https://www.thehindu.com/business/agri-business/flood-hit-plantations-look-for-rescue-act/article25150532.ece,4,0.27
The Hindu, Commercial launch of dwarf hybrid arecanut varieties likely next year,agri-business,2018-07-30,12:30:00,https://www.thehindu.com/business/agri-business/commercial-launch-of-dwarf-hybrid-arecanut-varieties-likely-next-year/article24548001.ece,4,0.25
The Hindu, Blending subsidy with investment,agri-business,2018-09-18,22:22:00,https://www.thehindu.com/business/agri-business/blending-subsidy-with-investment/article24980024.ece,4,0.25
The Hindu, An experiment in unity collective farming in T N,agri-business,2018-09-16,22:06:00,https://www.thehindu.com/business/agri-business/an-experiment-in-unity-collective-farming-in-tn/article24962168.ece,5,1.0
The Hindu, Siddhi an app that brings farmers dealers together,agri-business,2018-09-06,07:19:00,https://www.thehindu.com/news/cities/mumbai/a-common-ground-for-farmers-dealers/article24875784.ece,6,0.33
The Hindu, A bid to bring ‘ romance back into farming ’,agri-business,2018-09-22,21:55:00,https://www.thehindu.com/business/agri-business/a-bid-to-bring-romance-back-into-farming/article25017139.ece,6,0.36
The Hindu, KAU embarks on a mission to rejuvenate hill garlic,agri-business,2018-10-28,22:42:00,https://www.thehindu.com/business/agri-business/kau-embarks-on-a-mission-to-rejuvenate-hill-garlic/article25354209.ece,7,1.0
The Hindu, This former techie ’ s organic strawberry farm is blazing a trail in the Nilgiris,agri-business,2018-07-28,17:03:00,https://www.thehindu.com/sci-tech/agriculture/this-former-techies-organic-strawberry-farm-is-blazing-a-trail-in-the-nilgiris/article24532602.ece,8,0.55
The Hindu, Venezuela cocoa growers fear new pest the governme,agri-business,2018-12-29,19:28:00,https://www.thehindu.com/business/agri-business/venezuela-cocoa-growers-fear-new-pest-the-government/article25859947.ece,9,1.0
The Hindu, Why are onion prices fluctuating,agri-business,2018-11-08,12:05:00,https://www.thehindu.com/business/agri-business/why-are-onion-prices-fluctuating/article25413883.ece,10,0.54
The Hindu, Agri business hotels boost ITC profit,agri-business,2018-10-26,22:52:00,https://www.thehindu.com/business/agri-business/agri-business-hotels-boost-itc-profit/article25339453.ece,11,0.58
The Hindu, GI tag for Alphonso mango Happy that the king now has a crown say traders,agri-business,2018-10-06,07:48:00,https://www.thehindu.com/business/agri-business/happy-that-the-king-now-has-a-crown-say-traders/article25139035.ece,12,0.6
The Hindu, NITI Aayog for clear policy on ‘ jhum ’ cultivation,agri-business,2018-09-18,00:56:00,https://www.thehindu.com/business/agri-business/niti-aayog-for-clear-policy-on-jhum-cultivation/article24970537.ece,13,1.0
The Hindu, India targets slight increase in 2018 19 foodgrain output,agri-business,2018-09-19,00:51:00,https://www.thehindu.com/business/agri-business/india-targets-slight-increase-in-2018-19-foodgrain-output/article24980035.ece,14,0.54
The Hindu, Making farmers do wonders with this grass,agri-business,2018-11-25,23:36:00,https://www.thehindu.com/business/agri-business/making-farmers-do-wonders-with-this-grass/article25592143.ece,15,1.0
The Hindu, Moringa farmer beats the drum for growing drumstick,agri-business,2018-08-19,22:20:00,https://www.thehindu.com/business/agri-business/moringa-farmer-beats-the-drum-for-growing-drumstick/article24732055.ece,16,1.0
