Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Business Today, Kerala CM meets PM Modi expresses concerns over Thiruvananthapuram airports privatisation,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/infra/kerala-cm-meets-pm-modi-expresses-concerns-over-thiruvananthapuram-airports-privatisation/story/356410.html,0,0.4
The Hindu, Now auditor casts doubt on Reliance Infra as going concern,industry,2019-06-15,22:48:00,https://www.thehindu.com/business/Industry/now-auditor-casts-doubt-on-reliance-infra-as-going-concern/article27951082.ece,0,0.33
The Hindu, Sugar industry needs a shot of insulin,industry,2019-06-16,16:40:00,https://www.thehindu.com/business/sugar-industry-needs-a-shot-of-insulin/article27951287.ece,1,0.06
The Hindu, Sensex sheds 1000 points in 4 sessions,industry,2019-06-17,22:46:00,https://www.thehindu.com/business/Economy/sensex-sheds-1000-points-in-4-sessions/article28022549.ece,1,0.06
The Hindu, Bajaj Holdings acquires majority control in Maharashtra Scooters,industry,2019-06-18,23:23:00,https://www.thehindu.com/business/bajaj-holdings-acquires-majority-control-in-maharashtra-scooters/article28066870.ece,1,0.07
The Hindu, IndiGo places 20 billion order for LEAP 1 A engines with US based CFM International,industry,2019-06-17,19:24:00,https://www.thehindu.com/business/Industry/indigo-places-20-billion-order-for-leap-1-a-engines-with-us-based-cfm-international/article28019363.ece,1,0.06
Business Today, BT Insight Interest rate credit and concentration risks in debt funds that you must know about,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/banks/bt-insight-interest-rate-credit-and-concentration-risks-in-debt-funds-that-you-must-know-about/story/356809.html,1,0.07
Business Today, SBI refuses to disclose any information from RBI govt on electoral bonds,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/banks/sbi-refuses-to-disclose-any-information-from-rbi-govt-on-electoral-bonds/story/356109.html,1,0.07
The Hindu, NCLT adjourns hearing on Jet insolvency case to June 20,industry,2019-06-13,22:53:00,https://www.thehindu.com/business/Industry/nclt-adjourns-hearing-on-jet-insolvency-case-to-june-20/article27902348.ece,1,0.07
Business Today, RBI to review data storage rules for payment firms government,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/banks/rbi-to-review-data-storage-rules-for-payment-firms-government/story/357043.html,1,0.06
The Hindu, SEBI bars Prannoy Radhika Roy from NDTV board,industry,2019-06-14,22:20:00,https://www.thehindu.com/business/markets/sebi-bars-prannoy-radhika-roy-from-ndtv-board/article27943165.ece,1,0.07
The Hindu, Xiaomi supplier Holitech sets up plant in U P,industry,2019-06-15,21:44:00,https://www.thehindu.com/business/Industry/xiaomi-supplier-holitech-sets-up-plant-in-up/article27951089.ece,1,0.07
Business Today, Slowdown Blues Paper production at all time low book publishing sector takes a hit,industry,2019-06-19,01:04,https://www.businesstoday.in/current/slowdown-blues/slowdown-blues-paper-production-at-all-time-low-book-publishing-sector-takes-a-hit/story/355930.html,1,0.07
The Hindu, Piramal exits Shriram Transport sells 9 96,industry,2019-06-17,22:40:00,https://www.thehindu.com/business/Industry/piramal-exits-shriram-transport-sells-996/article28022551.ece,1,0.06
Business Today, Hiring activity increases 11 in May IT BPO education take the lead report,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/jobs/hiring-activity-increases-11-may-it-bpo-education-lead-report/story/356791.html,1,0.09
The Hindu, DoT panel approves levy of penalty on Airtel Vodafone Idea,industry,2019-06-17,20:00:00,https://www.thehindu.com/business/Industry/dcc-nod-to-fine-on-airtel-vodafone-idea-seeks-review-of-penalty-amount/article27998459.ece,2,0.42
Business Today, DoT set to back TRAIs Rs 3050 crore penalty on Airtel Vodafone Idea over Reliance Jios complaint,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/telecom/dot-rs-3050-crore-penalty-on-airtel-vodafone-idea-on-jio-complaint/story/356708.html,2,0.35
Business Today, BT BUZZ Airtel Vodafone Idea prepare war chest to fight Jio,industry,2019-06-19,01:04,https://www.businesstoday.in/bt-buzz/airtel-voda-prepare-war-chest-to-fight-jio/story/356075.html,2,0.6
The Hindu, Archaic labour laws must be scrapped says staffing body,industry,2019-06-15,22:53:00,https://www.thehindu.com/business/Industry/archaic-labour-laws-must-be-scrapped-says-staffing-body/article27951075.ece,3,0.27
Business Today, Uber to use miniature car Qute to take on Indias choked polluted roads,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/auto/uber-to-use-miniature-car-qute-to-take-on-india-choked-polluted-roads/story/356011.html,3,0.31
The Hindu, Tackled Uber ’ s entry with guerrilla like plan says Ola,industry,2019-06-17,22:43:00,https://www.thehindu.com/business/Industry/tackled-ubers-entry-with-guerrilla-like-plan-says-ola/article28022556.ece,3,0.29
The Hindu, Revolt unveils its first electric bi,industry,2019-06-18,22:59:00,https://www.thehindu.com/business/revolt-unveils-its-first-electric-bike/article28066925.ece,4,0.86
Business Today, Air India to start Amritsar Delhi Toronto flight from Sept 27 says Hardeep Singh Puri,industry,2019-06-19,01:04,https://www.businesstoday.in/latest/trends/air-india-to-start-amritsar-delhi-toronto-flight-from-sept-27-says-hardeep-singh-puri/story/356124.html,5,0.36
Business Today, UP govt starts single window clearance for telecom infrastructure rollout,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/telecom/up-govt-starts-single-window-clearance-for-telecom-infrastructure-rollout/story/356337.html,5,0.37
The Hindu, Flipkart Indian start up settle dispute over sharp discounting,industry,2019-06-14,22:48:00,https://www.thehindu.com/business/Industry/flipkart-indian-start-up-settle-dispute-over-sharp-discounting/article27943355.ece,5,0.35
Business Today, Govt may move NCLT to freeze IL FS former directors assets Report,industry,2019-06-19,01:04,https://www.businesstoday.in/current/corporate/govt-may-move-nclt-to-freeze-assets-of-ilfs-former-directors/story/356706.html,6,0.41
The Hindu, Lenders move NCLT against Jet Airways,industry,2019-06-18,22:43:00,https://www.thehindu.com/business/lenders-move-nclt-against-jet-airways/article28066999.ece,6,0.61
Business Today, What next for Jet Airways employees as the curtain comes down,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/aviation/jet-airways-employees-what-next-curtains-come-down/story/357050.html,7,0.33
The Hindu, Jet Airways to be taken to bankruptcy court,industry,2019-06-18,00:01:00,https://www.thehindu.com/business/Industry/sbi-led-consortium-of-lenders-decides-to-take-jet-airways-to-nclt/article28011292.ece,7,0.34
Business Today, I feel distressed for our employees says Jet Airways founder Naresh Goyal,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/aviation/jet-airways-crisis-founder-naresh-goyal-employees-nclt-bankruptcy/story/357121.html,7,0.33
Business Today, HDFC Mutual Fund to buy Rs 500 crore non convertible debentures of Essel Group,industry,2019-06-19,01:04,https://www.businesstoday.in/current/corporate/hdfc-mutual-fund-to-buy-rs-500-crore-ncds-of-essel-group-to-reassure-fmp-investors/story/357039.html,8,0.24
Business Today, UCO Bank declares Yashovardhan Birla wilful defaulter for failing to repay Rs 67 65 crore,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/banks/uco-bank-declares-yashovardhan-birla-wilful-defaulter-failing-repay-rs-67-65-crore/story/356687.html,8,0.23
Business Today, RBI directs banks to grout ATMs to wall ceiling and floors to improve security,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/banks/rbi-directs-banks-to-grout-atms-to-wall-ceiling-and-floors-to-improve-security/story/356415.html,8,0.22
Business Today, Global PE firms seek details from Yes Bank before committing to 500 750 million investment,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/banks/global-pe-firms-seek-yes-bank-details-before-investing/story/356754.html,8,0.21
Business Today, Maruti Suzuki launches Alto CNG for Rs 4 11 lakh,industry,2019-06-19,01:04,https://www.businesstoday.in/sectors/auto/maruti-suzuki-launches-alto-cng-for-rs-411-lakh/story/356406.html,9,0.35
