Source,Heading,Category,Date,Time,URL
Times of India,"Palghar: 2 cut open ATM, flee with Rs 10 lakh",mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/mumbai/2-cut-open-atm-flee-with-rs-10-lakh-in-palghar/articleshow/69792894.cms
Times of India,Man arrested for murdering wife in Mumbra,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/thane/thane-irked-by-delay-in-bringing-liquor-man-beats-wife-to-death/articleshow/69788005.cms
Times of India,CR's first AC service likely to start in Sept,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.comhttps://mumbaimirror.indiatimes.com/mumbai/other/crs-first-ac-local-service-likely-in-early-september/articleshow/69780564.cms
Times of India,Thane: Anti-encroachment squad attacked,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/thane/thane-anti-encroachment-squad-attacked/articleshow/69787931.cms
Times of India,"Uddhav Thackeray, 18 Shiv Sena MPs to visit Ayodhya on June 16",mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/videos/city/mumbai/uddhav-thackeray-18-shiv-sena-mps-to-visit-ayodhya-on-june-16/videoshow/69787513.cms
Times of India,Doctors gather to protest against attack on Kolkata junior doctors,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/videos/city/mumbai/doctors-gather-to-protest-against-attack-on-kolkata-junior-doctors/videoshow/69786443.cms
Times of India,Woman steals newborn from Mumbai's BYL Nair hospital ,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/videos/city/mumbai/woman-steals-newborn-from-mumbais-byl-nair-hospital/videoshow/69782785.cms
Times of India,Watch: CM Fadnavis inaugurates Chhatrapati Shivaji Maharaj’s statue,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/videos/city/mumbai/watch-cm-fadnavis-inaugurates-chhatrapati-shivaji-maharajs-statue/videoshow/69781725.cms
Times of India,Mumbai: Commuters face heavy traffic snarls as BMC closed Oshiwara-Goregaon bridge,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/videos/city/mumbai/mumbai-commuters-face-heavy-traffic-snarls-as-bmc-closed-oshiwara-goregaon-bridge/videoshow/69758030.cms
Times of India,NIA court gives life term to Mumbai businessman for plane hijack threat in 2017,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/videos/city/mumbai/nia-court-gives-life-term-to-mumbai-businessman-for-plane-hijack-threat-in-2017/videoshow/69745142.cms
Times of India,Fire breaks out in Mumbai’s Goregaon area,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/videos/city/mumbai/fire-breaks-out-in-mumbais-goregaon-area/videoshow/69733850.cms
Times of India,Mumbai: Car gets stuck in sand at Virar's Navapur beach,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/videos/city/mumbai/mumbai-car-gets-stuck-in-sand-at-virars-navapur-beach/videoshow/69726410.cms
Times of India,"Caught on camera: Three Mumbai youths hang out of car window with drinks, arrested",mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/videos/city/mumbai/caught-on-camera-three-mumbai-youths-hang-out-of-car-window-with-drinks-arrested/videoshow/69723390.cms
Times of India,Heavy pre-monsoon showers in Mumbai bring down temperatures,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/videos/city/mumbai/heavy-pre-monsoon-showers-in-mumbai-bring-down-temperatures/videoshow/69722991.cms
Times of India,Men In Black: Promotions,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/mumbai/men-in-black-promotions/articleshow/69789902.cms
Times of India,Priyanka Chopra glams up a launch event,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/mumbai/priyanka-chopra-glams-up-a-launch-event/articleshow/69788775.cms
Times of India,Comedians perform at 'Past Forward' event,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/mumbai/comedians-perform-at-past-forward-event/articleshow/69785440.cms
Times of India,Celebs participate in 'Run for The Oceans 2019' event,mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/mumbai/celebs-participate-in-run-for-the-oceans-2019-event/articleshow/69771281.cms
Times of India,"
Special screening of 'Chaar Sahibzaade — Rise of Banda Singh Bahadur' in Mumbai
",mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/mumbai/Its-3D-time-in-B-Town/articleshow/55370816.cms
Times of India,"
Vir Das hosts special screening of '31st October'
",mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/mumbai/Vir-Das-hosts-special-screening-of-31st-October/articleshow/54976690.cms
Times of India,"
Special screening of 'Motu Patlu Kings of Kings' in Mumbai
",mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/mumbai/Farah-Khan-hosts-a-special-screening-of-Motu-Patlu-Kings-of-Kings-in-Mumbai/articleshow/54779404.cms
Times of India,"
A grand premiere for 'Tutak Tutak Tutiya' in Mumbai
",mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/mumbai/A-grand-premiere-for-Tutak-Tutak-Tutiya-in-Mumbai/articleshow/54737025.cms
Times of India,"
Arjun Rampal celebrates Navratri at Dagdi Chawl in Mumbai
",mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/mumbai/Arjun-Rampal-celebrates-Navratri-at-Dagdi-Chawl-in-Mumbai/articleshow/54737003.cms
Times of India,"
Swara Bhaskar's web series screened in Mumbai
",mumbai news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/mumbai/Swara-Bhaskars-web-series-screened-in-Mumbai/articleshow/54677895.cms
Times of India,"Task force for women's safety in metro, buses",delhi news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/delhi/delhi-govt-forms-task-force-for-womens-safety-in-public-transport/articleshow/69791649.cms
Times of India,2 men shot dead in northeast Delhi,delhi news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/delhi/two-shot-dead-in-northeast-delhi/articleshow/69789319.cms
Times of India,Delhi Congress leaders seek Chacko's removal,delhi news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/delhi/section-of-delhi-congress-leaders-speak-up-against-party-in-charge-pc-chacko/articleshow/69788071.cms
Times of India,Delhi cops reunite missing Punjab boy with kin,delhi news,2019-06-14,22:06,https://timesofindia.indiatimes.com/city/delhi/with-school-name-cops-reunite-missing-punjab-boy-with-kin/articleshow/69779348.cms
