Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
NDTV, 5 Of Family Found Dead Under Mysterious Circumstances In Srinagar,srinagar news,2019-01-05,14:54,https://www.ndtv.com/srinagar-news/5-of-family-found-dead-under-mysterious-circumstances-in-srinagar-1973017,0,0.36
Times of India, Security arrangements for Kheer Bhawani fair reviewed,srinagar news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/srinagar/security-arrangements-for-kheer-bhawani-fair-reviewed/articleshow/69701280.cms,0,0.25
NDTV, Outraged Srinagar Protests Against Custodial Death Of School Principal,srinagar news,2019-03-21,14:54,https://www.ndtv.com/india-news/outraged-srinagar-protests-against-custodial-death-of-school-principal-rizwan-asad-pandit-2010939,0,0.3
NDTV, Grenade Attack Near National Conference Head Office In J K 2 Cops Injured,srinagar news,2019-01-17,14:54,https://www.ndtv.com/srinagar-news/zero-bridge-attack-grenade-attack-near-national-conference-headquarters-in-srinagar-2-cops-injured-1979241,1,0.29
Times of India, J and K government starts electric buses from Jammu to Katra,srinagar news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/srinagar/government-starts-electric-buses-from-jammu-to-katra/articleshow/69535757.cms,1,0.25
NDTV, No Military Movement Today Civilians Permitted On Jammu Srinagar Highway,srinagar news,2019-04-17,14:54,https://www.ndtv.com/india-news/jammu-srinagar-highway-civilians-allowed-as-no-military-movement-planned-today-2024470,2,0.24
Times of India, Traffic restrictions on Jammu Srinagar highway to end next week,srinagar news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/srinagar/traffic-restrictions-on-jammu-srinagar-highway-to-end-next-week/articleshow/69441211.cms,2,0.31
Times of India, Jammu Srinagar highway restored for traffic,srinagar news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/srinagar/jammu-srinagar-highway-restored-for-traffic/articleshow/69514850.cms,2,0.31
Times of India, Restrictions in parts of Srinagar ahead of proposed march by separatists,srinagar news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/srinagar/restrictions-in-parts-of-srinagar-ahead-of-proposed-march-by-separatists/articleshow/69425089.cms,2,0.34
NDTV, Jammu And Kashmir Receives Rain Fresh Snow,srinagar news,2019-03-02,14:54,https://www.ndtv.com/india-news/jammu-and-kashmir-receives-rain-fresh-snow-2001557,3,0.31
Times of India, Rains in Jammu and Kashmir plains unprecedented snowfall in Sonamarg,srinagar news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/srinagar/rains-in-jammu-and-kashmir-plains-unprecedented-snowfall-in-sonamarg/articleshow/69754375.cms,3,0.28
NDTV, Cold Wave Conditions Continue To Grip Kashmir Valley,srinagar news,2019-01-09,14:54,https://www.ndtv.com/india-news/cold-wave-conditions-continue-to-grip-kashmir-valley-1974886,3,0.32
NDTV, University Of Kashmir Scores A Grade In NAAC Re Accreditation,srinagar news,2019-05-23,14:54,https://www.ndtv.com/education/university-of-kashmir-scores-a-grade-in-naac-accreditation-2041982,3,0.36
