Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Hindiustan Times, Lakhs of residents suffer power cuts in 30 Noida sectors,noida news,2019-06-12,12:55:00,https://www.hindustantimes.com/noida/lakhs-of-residents-suffer-power-cuts-in-30-noida-sectors/story-1WtqKyd7VpxbYK432PwifJ.html,0,0.5
Times of India, Stop power cuts before hiking tariffs Noida residents,noida news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/noida/stop-power-cuts-before-hiking-tariffs-locals/articleshow/69817564.cms,0,0.48
Hindiustan Times, Noida residents suffer due to power outages low voltage,noida news,2019-06-03,13:17:00,https://www.hindustantimes.com/noida/noida-residents-suffer-due-to-power-outages-low-voltage/story-lk5zpc09yhcDDQTv297dKN.html,0,0.47
Hindiustan Times, Help pours in for Delhi ’ s first auto driver robbed of life savings in Ghaziabad,noida news,2019-06-07,03:57:00,https://www.hindustantimes.com/gurgaon/help-pours-in-for-delhi-s-first-auto-driver-robbed-of-life-savings-in-ghaziabad/story-zEc69xCGsn0BC9ULAPu3NN.html,1,0.18
Hindiustan Times, Holding minor daughters hostage robbers hit US techie ’ s family in Ghaziabad,noida news,2019-06-05,12:55:00,https://www.hindustantimes.com/noida/holding-minor-daughters-hostage-robbers-hit-us-techie-s-family-in-ghaziabad/story-x6xhKrWEh7SfssIH0U8caJ.html,1,0.19
Hindiustan Times, Two cabs stolen after holding drivers hostage in separate incidents,noida news,2019-06-09,15:11:00,https://www.hindustantimes.com/noida/two-cabs-stolen-after-holding-drivers-hostage-in-separate-incidents/story-9cJk1D5vnggXQSD1vmC1HJ.html,1,0.18
Times of India, Ghaziabad gang that used app to book cabs then stole cars busted,noida news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/noida/gang-that-used-app-to-book-cabs-then-stole-cars-busted/articleshow/69807342.cms,1,0.14
Times of India, Noida techie held hostage in his car robbed by gang of four,noida news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/noida/noida-techie-held-hostage-in-his-car-robbed-by-gang-of-4/articleshow/69817629.cms,1,0.19
Times of India, Cars and Scooters paint a pretty picture at Auto Expo,noida news,2019-06-17,14:55,https://timesofindia.indiatimes.comentertainment/events/noida/cars-and-scooters-paint-a-pretty-picture-at-auto-expo/articleshow/62887566.cms,1,0.2
Hindiustan Times, Send photos of traffic violations get rewarded UP transport department,noida news,2019-06-09,15:13:00,https://www.hindustantimes.com/noida/send-photos-of-traffic-violations-get-rewarded-up-transport-department/story-rx42sSaDZtvxNvTk0DzOdO.html,2,0.3
Hindiustan Times, Woman alleges five neighbours molested and assaulted her,noida news,2019-06-09,15:06:00,https://www.hindustantimes.com/noida/woman-alleges-five-neighbours-molested-and-assaulted-her/story-fPyWUz8s4xLAZyzbWRjRSO.html,2,0.28
Hindiustan Times, UP realtor blackmails woman friend by posting obscene photos on social media held,noida news,2019-06-13,09:49:00,https://www.hindustantimes.com/noida/up-realtor-blackmails-woman-friend-by-posting-obscene-photos-on-social-media-held/story-oX58t2CKUp2lR5K5YNgAZJ.html,2,0.54
Hindiustan Times, Rs 6869 cr budget for Metro lines to link Greater Noida Jewar airport,noida news,2019-05-31,14:11:00,https://www.hindustantimes.com/noida/rs-6-869-cr-budget-for-metro-lines-to-link-greater-noida-jewar-airport/story-f7DuHFjI1QXn9xm6lqb4uJ.html,3,0.12
Hindiustan Times, Samajwadi Party district secretary shot at in Greater Noida probe on,noida news,2019-06-02,14:05:00,https://www.hindustantimes.com/noida/samajwadi-party-district-secretary-shot-at-in-greater-noida-probe-on/story-uXMqMSlMmZINdIeFLwmqDM.html,3,0.13
Hindiustan Times, ‘ Depressed ’ BTech student jumps to death from 8th floor in Greater Noida,noida news,2019-06-04,10:13:00,https://www.hindustantimes.com/noida/depressed-btech-student-jumps-to-death-from-8th-floor-in-greater-noida/story-LDRuiKFw9Fs31BcjSzBqfN.html,3,0.15
NDTV, Samajwadi Party Leader Shot Dead In Greater Noida,noida news,2019-05-31,14:54,https://www.ndtv.com/noida-news/samajwadi-party-leader-ramtek-kataria-shot-dead-in-greater-noida-2046143,3,0.16
Times of India, Student a cappella groups show off vocal skills at Greater Noidas music institute,noida news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/noida/student-a-cappella-groups-show-off-vocal-skills-at-greater-noidas-music-institute/articleshow/63354588.cms,3,0.13
Hindiustan Times, Jaypee Sports Ltd ’ s land allotment in Greater Noida may be cancelled for failure to pay dues,noida news,2019-05-31,14:24:00,https://www.hindustantimes.com/noida/jaypee-sports-ltd-s-land-allotment-in-greater-noida-may-be-cancelled-for-failure-to-pay-dues/story-77UmJ1WdJ0d0T57Io4ZJJO.html,3,0.16
