Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
NDTV, Surat Girl 12 Becomes Jain Monk Parents Say Proud Of Her,surat news,2019-05-29,14:54,https://www.ndtv.com/surat-news/surat-girl-12-to-become-jain-monk-parents-say-proud-of-her-2044761,0,0.24
Times of India, Record 583 units of blood donated,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/record-583-units-of-blood-donated/articleshow/69817656.cms,0,0.22
Times of India, Custodial death Criminal conspiracy angle to cover up case not yet probed,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/custodial-death-criminal-conspiracy-angle-to-cover-up-case-not-yet-probed/articleshow/69806806.cms,0,0.22
NDTV, Train Hawker Sent To 10 Day Judicial Custody For Mimicking Politicians,surat news,2019-06-02,14:54,https://www.ndtv.com/surat-news/train-hawker-sent-to-10-day-judicial-custody-for-mimicking-politicians-2046651,0,0.22
Times of India, Which SMC officers allowed illegal fourth floor,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/which-smc-officers-allowed-illegal-fourth-floor/articleshow/69817617.cms,1,0.39
NDTV, Fearing Another Failure In Class 10 Exams Gujarat Girl Commits Suicide,surat news,2019-05-08,14:54,https://www.ndtv.com/surat-news/fearing-another-failure-in-class-10-exams-gujarat-girl-commits-suicide-2034408,1,0.36
Times of India, Two more SMC class I officers under ACB lens,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/two-more-smc-class-i-officers-under-acb-lens/articleshow/69778571.cms,1,0.42
Times of India, New expanded terminal building to handle over 40 international flights daily,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/new-expanded-terminal-building-to-handle-over-40-intl-flights-daily/articleshow/69806924.cms,2,0.35
NDTV, 20 Dead In Surat Coaching Centre Fire Students Jumped Off Building,surat news,2019-05-24,14:54,https://www.ndtv.com/india-news/huge-fire-at-multi-storey-building-in-surat-18-fire-engines-at-the-spot-2042615,2,0.35
Times of India, Lives of hundreds of people in 1457 dilapidated buildings at risk,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/lives-of-hundreds-of-people-in-1457-dilapidated-buildings-at-risk/articleshow/69817623.cms,2,0.37
Times of India, Customs officials seize smuggled cigarettes worth Rs 55 lakh,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/customs-officials-seize-smuggled-cigarettes-worth-rs-55l/articleshow/69778602.cms,3,0.53
Times of India, Gujarat MLA Jignesh Mevani booked for defaming Valsad school,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/mevani-booked-for-defaming-valsad-school/articleshow/69806820.cms,4,0.67
Times of India, Gujarat MLA Jignesh Mevani booked for defaming Valsad school on Twitter,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/gujarat-mla-jignesh-mevani-booked-for-defaming-valsad-school-on-twitter/articleshow/69803292.cms,4,0.4
Times of India, Paper reveals cash deposits by graft accused charity officer,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/paper-reveals-cash-deposits-by-graft-accused-charity-officer/articleshow/69778546.cms,5,0.36
Times of India, Team of 40 cops unable to trace eight policemen,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/team-of-40-cops-unable-to-trace-eight-policemen/articleshow/69778637.cms,5,0.45
Times of India, Surat Two of eight accused cops surrender,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/two-of-8-accused-cops-surrender/articleshow/69795401.cms,5,0.42
NDTV, Surat Fire PM Modi Rahul Gandhi And Gujarat Chief Minister Send Messages Of Support,surat news,2019-05-24,14:54,https://www.ndtv.com/india-news/surat-fire-prime-minister-narendra-modi-gujarat-chief-minister-vijay-rupani-lead-condolences-state-g-2042651,6,0.57
NDTV, After Surat Incident Delhi Fire Department To Conduct Safety Audit,surat news,2019-05-26,14:54,https://www.ndtv.com/india-news/surat-fire-after-surat-fire-incident-delhi-fire-department-to-conduct-safety-audit-2043050,7,0.53
NDTV, Surat Centre Where Fire Killed 19 Was An Illegal Construction Lawmaker,surat news,2019-05-24,14:54,https://www.ndtv.com/india-news/surat-fire-takshashila-arcade-surat-coaching-centre-where-fire-killed-18-was-an-illegal-construction-2042668,8,0.32
NDTV, Surat Fire Students Killed In Surat Coaching Centre Fire Were Aged Between 14 And 17,surat news,2019-05-24,14:54,https://www.ndtv.com/india-news/surat-coaching-centre-fire-tragedy-class-10-12-students-among-those-dead-2042643,8,0.32
NDTV, Three Of 20 Students Killed In Surat Coaching Centre Fire Pass 12th Exams,surat news,2019-05-25,14:54,https://www.ndtv.com/india-news/three-of-20-students-killed-in-surat-coaching-centre-fire-pass-class-12th-exams-2042979,8,0.37
NDTV, Two Officials Arrested For Negligence After Surat Coaching Centre Fire,surat news,2019-05-31,14:54,https://www.ndtv.com/surat-news/surat-coaching-centre-fire-two-officials-arrested-for-negligence-2046189,8,0.29
Times of India, Son of retired IPS officer booked for impersonating cop,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/son-of-retd-ips-officer-booked-for-impersonating-cop/articleshow/69817665.cms,9,0.65
Times of India, Experts begin work on groundwater management plan for farmers,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/experts-begin-work-on-groundwater-mgmt-plan-for-farmers/articleshow/69817673.cms,10,0.56
Times of India, Sugar cane producers diversify to biofuel,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/sugar-cane-producers-diversify-to-biofuel/articleshow/69806900.cms,11,1.0
Times of India, Cyclonic storm brings rain in some talukas of south Gujarat,surat news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/surat/cyclonic-storm-brings-rain-in-some-talukas-of-south-gujarat/articleshow/69778592.cms,12,1.0
NDTV, Car Catches Fire On Surat Flyover No Casualties Reported,surat news,2019-05-13,14:54,https://www.ndtv.com/surat-news/car-catches-fire-on-surat-flyover-no-casualties-reported-2037004,13,1.0
