Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
NDTV, Police Conduct Flag March In Ghaziabad Ahead Of Eid,ghaziabad news,2019-06-04,14:54,https://www.ndtv.com/ghaziabad-news/police-conduct-flag-march-in-ghaziabad-ahead-of-eid-2047998,0,0.27
Times of India, Ghaziabad Unmasked robber shoots auto driver,ghaziabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ghaziabad/unmasked-robber-shoots-auto-driver/articleshow/69817644.cms,0,0.23
Times of India, Ghaziabad Close call for 12 families as fire rages in parking area,ghaziabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ghaziabad/close-call-for-12-families-as-fire-rages-in-parking-area/articleshow/69795929.cms,0,0.24
Times of India, Ghaziabad Headmaster of school stabbed multiple times,ghaziabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ghaziabad/headmaster-of-school-stabbed-multiple-times/articleshow/69779779.cms,0,0.25
Times of India, Ghaziabad Tension over eviction drive in Indirapuram,ghaziabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ghaziabad/tension-in-gzb-after-gda-eviction-drive/articleshow/69817691.cms,0,0.25
Times of India, Ghaziabad Municipal Corporation to give each ward Rs 1 crore as infrastructural fund,ghaziabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ghaziabad/ghaziabad-municipal-corporation-to-give-each-ward-rs-1-crore-as-infrastructural-fund/articleshow/69779689.cms,1,0.59
NDTV, 73 Year Old Womans Throat Wrist Slit In Ghaziabad Man Arrested,ghaziabad news,2019-04-21,14:54,https://www.ndtv.com/ghaziabad-news/73-year-old-womans-throat-wrist-slit-in-ghaziabad-man-arrested-2026439,2,0.7
Times of India, GDA plans to hike rates of green belts leased out,ghaziabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ghaziabad/gda-plans-to-hike-rates-of-green-belts-leased-out/articleshow/69795945.cms,3,0.37
Times of India, Five month data shows Ghaziabad road accident rate dip,ghaziabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ghaziabad/5-month-data-shows-ghaziabad-road-accident-rate-dip/articleshow/69807297.cms,3,0.35
Times of India, GDA to start razing illegal buildings in Ghaziabad from June 17,ghaziabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ghaziabad/gda-to-start-razing-illegal-buildings-in-ghaziabad-from-june-17/articleshow/69796014.cms,3,0.4
