Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
NDTV, Lioness Found Dead In Gir Teeth Nail Marks Found On Carcass,ahmedabad news,2019-05-04,14:54,https://www.ndtv.com/ahmedabad-news/lioness-found-dead-in-gir-teeth-nail-marks-found-on-carcass-2032694,0,0.54
Times of India, Heavy rainfall warning in parts of Gujarat due to cyclonic storm IMD,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/videos/city/ahmedabad/heavy-rainfall-warning-in-parts-of-gujarat-due-to-cyclonic-storm-imd/videoshow/69733912.cms,1,0.71
Indian Express, Cyclone Vayu skips Gujarat No casualties minimal damage business as usual in coastal Veraval,ahmedabad news,2019-06-14,04:24:33:00,https://indianexpress.com/article/cities/ahmedabad/cyclone-vayu-skips-gujarat-no-casualties-minimal-damage-business-as-usual-in-coastal-veraval-5779803/,2,0.29
Times of India, Cyclone Vayu IMD issues red alert in Gujarat,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/videos/city/ahmedabad/cyclone-vayu-imd-issues-red-alert-in-gujarat/videoshow/69759648.cms,2,0.23
Times of India, All you need to know about Cyclone Vayu,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/videos/city/ahmedabad/all-you-need-to-know-about-cyclone-vayu/videoshow/69768418.cms,2,0.26
Times of India, Cyclone Vayu changes course unlikely to make landfall in Gujarat says IMD,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/videos/city/ahmedabad/cyclone-vayu-changes-course-unlikely-to-make-landfall-in-gujarat-says-imd/videoshow/69765828.cms,2,0.26
Indian Express, Cyclone Vayu Rain comes as ‘ blessing ’ for Kharif crops,ahmedabad news,2019-06-14,04:28:57:00,https://indianexpress.com/article/cities/ahmedabad/cyclone-vayu-rain-comes-as-blessing-for-kharif-crops-5779805/,2,0.23
NDTV, Gujarat Woman Addicted To PUBG Wants Divorce From Disapproving Husband,ahmedabad news,2019-05-21,14:54,https://www.ndtv.com/ahmedabad-news/pubg-addiction-pubg-playerunknowns-battlegrounds-ahmedabad-woman-addicted-to-pubg-wants-divorce-2040783,3,0.28
Times of India, Benchmark Cars host Dream Cars event in Ahemdabad,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ahmedabad/Benchmark-Cars-host-Dream-Cars-event-in-Ahemdabad/articleshow/51423075.cms,3,0.25
NDTV, Woman Who Coated Cow Dung On Car Uses Horse Cart For Short Distances,ahmedabad news,2019-06-06,14:54,https://www.ndtv.com/ahmedabad-news/woman-who-coated-cow-dung-on-car-uses-horse-cart-for-short-distances-2048899,3,0.33
Times of India, Small scale fisheries affected due to high tides in Porbandar,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/videos/city/ahmedabad/small-scale-fisheries-affected-due-to-high-tides-in-porbandar/videoshow/69798490.cms,4,0.17
Indian Express, Plea against Rajya Sabha poll victory Gujarat HC orders Ahmed Patel to appear as witness on June 20,ahmedabad news,2019-06-13,05:10:30:00,https://indianexpress.com/article/cities/ahmedabad/ahmed-patel-gujarat-high-court-plea-against-rajya-sabha-poll-victory-5777993/,4,0.18
Indian Express, Rajya Sabha by elections for 2 seats in Gujarat Cong to move SC against EC notification of separate polls,ahmedabad news,2019-06-17,06:03:05:00,https://indianexpress.com/article/cities/ahmedabad/rajya-sabha-by-elections-for-2-seats-in-gujarat-cong-to-move-sc-against-ec-notification-of-separate-polls-5783732/,4,0.19
Times of India, Rajkot Four arrested for cloning ATM cards,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/rajkot/four-arrested-for-cloning-atm-cards-committing-thefts/articleshow/69817593.cms,4,0.17
Times of India, Jimmy Shergill attends Times Power Women 2019,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/ahmedabad/jimmy-shergill-attends-times-power-women-2019/articleshow/69802394.cms,4,0.23
NDTV, Indias First Nocturnal Zoo Earns Rs 3 Crore Annually,ahmedabad news,2019-04-13,14:54,https://www.ndtv.com/india-news/kankaria-nocturnal-zoo-ahmedabad-gujarat-indias-first-nocturnal-zoo-earns-rs-3-crore-annually-2022407,5,0.33
Indian Express, Gujarat SMC launches app to encourage public to join in greening effort,ahmedabad news,2019-06-14,04:35:09:00,https://indianexpress.com/article/cities/ahmedabad/smc-launches-app-to-encourage-public-to-join-in-greening-effort-5779809/,5,0.35
Times of India, Arjun Kapoor and Kareena Kapoor Khan dazzle at Ahmedabad collge,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ahmedabad/Arjun-Kapoor-and-Kareena-Kapoor-Khan-dazzle-at-Ahmedabad-collge/articleshow/51700309.cms,6,0.63
Times of India, Ahmedabads achievers honoured at a glittering gala,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/ahmedabad/Ahmedabads-achievers-honoured-at-a-glittering-gala/articleshow/51845694.cms,7,0.17
Times of India, Hiten Kumar visits Ahmedabad,ahmedabad news,2019-06-17,14:55,https://timesofindia.indiatimes.comhttp://photogallery.indiatimes.com/events/ahmedabad/hiten-kumar-visits-ahmedabad/articleshow/69802049.cms,7,0.15
