Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
NDTV, Caught Cheating Student Thrashes Teacher Threatens To Jump From Balcony,aurangabad news,2018-04-25,14:54,https://www.ndtv.com/cities/in-aurangabad-student-caught-cheating-slaps-and-punches-invigilator-threatens-suicide-1842406,0,0.33
NDTV, Aurangabad Lawyer Sentenced For Contempt Of Court After 13 Years,aurangabad news,2018-09-04,14:54,https://www.ndtv.com/aurangabad-news/aurangabad-lawyer-sentenced-for-contempt-of-court-after-13-years-1911100,1,0.55
Times of India, Maharashtra GST department to act on sale of bogus fertilizers,aurangabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/aurangabad/state-gst-department-to-act-on-sale-of-bogus-fertilizers/articleshow/69805743.cms,2,0.23
Times of India, Father ’ s day 22 year old woman donates part of liver to dad,aurangabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/aurangabad/fathers-day-22-year-old-woman-donates-part-of-liver-to-dad/articleshow/69816237.cms,2,0.2
NDTV, 56 Year Old Maharashtra Journalist Commits Suicide By Hanging Himself,aurangabad news,2019-04-15,14:54,https://www.ndtv.com/aurangabad-news/aurangabad-maharashtra-sundar-vilas-latpate-56-year-old-maharashtra-journalist-commits-suicide-by-ha-2023040,2,0.21
NDTV, Today One Maratha Is Leaving Man Commits Suicide Over Quota Demand,aurangabad news,2018-07-30,14:54,https://www.ndtv.com/aurangabad-news/aurangabad-man-commits-suicide-over-maratha-quota-demand-today-one-maratha-is-leaving-1892261,2,0.22
NDTV, Maharashtra Dairy Farmers In A Unique Protest To Deliver Free Milk At Collectors Office,aurangabad news,2018-05-01,14:54,https://www.ndtv.com/aurangabad-news/maharashtra-dairy-farmers-in-a-unique-protest-to-deliver-free-milk-at-collectors-office-1845325,2,0.22
Times of India, Crime branch nab 2 seizes Gutkha worth Rs 7 lakh from house,aurangabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/aurangabad/crime-branch-nab-2-seizes-gutkha-worth-7l-from-house/articleshow/69816214.cms,3,0.61
Times of India, Vasantotsav Nritya Aaradhana 2013 adance concert in Aurangabad hosted by Dr Babasaheb Ambedkar Marathwada University,aurangabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/aurangabad/Vasantotsav-Nritya-Aaradhana-2013-adance-concert-in-Aurangabad-hosted-by-Dr-Babasaheb-Ambedkar-Marathwada-University/articleshow/32358001.cms,4,0.73
Times of India, Chitrakala Mahotsav held at Saraswati Bhuvan College attract art lovers in Aurangabad,aurangabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/aurangabad/Chitrakala-Mahotsav-held-at-Saraswati-Bhuvan-College-attract-art-lovers-in-Aurangabad/articleshow/32409293.cms,5,0.25
Times of India, Marathi actress Pooja Sawant performs lavani at a fashion show in Aurangabad,aurangabad news,2019-06-17,14:55,https://timesofindia.indiatimes.com/city/aurangabad/Marathi-actress-Pooja-Sawant-performs-lavani-at-a-fashion-show-in-Aurangabad/articleshow/32411647.cms,5,0.26
