Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
CNN, India fears new outbreak of lethal Nipah virus,china,2019-06-11,01:10,https://edition.cnn.com/2019/06/05/health/india-nipah-virus-intl/index.html,0,0.53
CNN, China finds new ways to pressure Trump amid trade impasse,china,2019-06-11,01:10,https://edition.cnn.com/2019/06/06/politics/china-trade-war-us-pressure/index.html,1,0.19
Times of India, Do you believe in UFOs China hints at test of new missile,china,2019-06-11,01:09,https://timesofindia.indiatimes.com/world/china/do-you-believe-in-ufos-china-hints-at-test-of-new-missile/articleshow/69646256.cms,1,0.14
CNN, Trump fights back against skeptics of his new Mexico deal,china,2019-06-11,01:10,https://edition.cnn.com/2019/06/10/politics/trump-mexico-tariffs/index.html,1,0.16
Times of India, China may restrict tech access in spiraling US trade dispute,china,2019-06-11,01:09,https://timesofindia.indiatimes.com/world/china/china-may-restrict-tech-access-in-spiraling-us-trade-dispute/articleshow/69710314.cms,1,0.17
CNN, New global alliances threaten Americas standing,china,2019-06-11,01:10,https://edition.cnn.com/2019/06/08/opinions/trump-weekly-briefing-new-alliances-china-russia-vinograd/index.html,1,0.18
CNN, Retired cricketers resort offers wildlife spotting luxury tents,china,2019-06-11,01:10,https://edition.cnn.com/travel/article/india-bison-resort/index.html,2,0.08
Times of India, China tightens security on 30th anniversary of Tiananmen,china,2019-06-11,01:09,https://timesofindia.indiatimes.com/world/china/china-tightens-security-on-30th-anniversary-of-tiananmen/articleshow/69642071.cms,2,0.07
Times of India, Prosperity repression mark China 30 years after Tiananmen,china,2019-06-11,01:09,https://timesofindia.indiatimes.com/world/china/prosperity-repression-mark-china-30-years-after-tiananmen/articleshow/69629440.cms,2,0.07
Times of India, Beijing tries the patience of Tiananmens children,china,2019-06-11,01:09,https://timesofindia.indiatimes.com/world/china/beijing-tries-the-patience-of-tiananmens-children/articleshow/69642141.cms,2,0.07
Times of India, Silence security in Beijing on 30th Tiananmen anniversary,china,2019-06-11,01:09,https://timesofindia.indiatimes.com/world/china/silence-security-in-beijing-on-30th-tiananmen-anniversary/articleshow/69642200.cms,2,0.07
CNN, How Tiananmen Squares Goddess of Democracy became a symbol of defiance,china,2019-06-11,01:10,https://edition.cnn.com/style/article/tiananmen-square-goddess-of-democracy/index.html,2,0.08
Times of India, China ’ s 2bn BRI rail project goes off track in Kazakhstan,china,2019-06-11,01:09,https://timesofindia.indiatimes.com/world/china/chinas-2bn-bri-rail-project-goes-off-track-in-kazakhstan/articleshow/69657678.cms,2,0.09
