Newspaper,Heading,Date,Time,URL
Indian Express,LiveBharat movie review and release LIVE UPDATES,2019-06-05,12:15:25 pm,https://indianexpress.com/article/entertainment/bollywood/bharat-movie-review-and-release-live-updates-5764008/
Indian Express,Actor Dinyar Contractor passes away,2019-06-05,11:54:00 am,https://indianexpress.com/article/entertainment/television/actor-dinyar-contractor-dead-5766024/
Indian Express,"LiveThottappan, Thamasha and Children’s Park movie review and release LIVE  UPDATES",2019-06-05,12:30:15 pm,https://indianexpress.com/article/entertainment/malayalam/thottappan-thamasha-childrens-park-in-cinemas-today-5765432/
Indian Express,First of Many: Rajpal Yadav revisits Shool,2019-06-05,8:02:24 am,https://indianexpress.com/article/entertainment/bollywood/rajpal-yadav-first-of-many-debut-film-shool-5762889/
Indian Express,Hrithik Roshan starrer Super 30’s trailer leaves Anand Kumar’s family in tears,2019-06-05,12:24:28:00,https://indianexpress.com/article/entertainment/bollywood/hrithik-roshan-super-30-trailer-anand-kumar-5766186/
Indian Express,"LiveThottappan, Thamasha and Children’s Park movie review and release LIVE UPDATES: Offer of Thamasha was like winning the lottery for Vinay",2019-06-05,12:00:43:00,https://indianexpress.com/article/entertainment/malayalam/thottappan-thamasha-childrens-park-in-cinemas-today-5765432/
Indian Express,"LiveBharat movie review and release LIVE UPDATES: Salman Khan’s film will be a mammoth hit, says Karan Johar",2019-06-05,12:00:16:00,https://indianexpress.com/article/entertainment/bollywood/bharat-movie-review-and-release-live-updates-5764008/
Indian Express,Actor Dinyar Contractor passes away,2019-06-05,11:54:00:00,https://indianexpress.com/article/entertainment/television/actor-dinyar-contractor-dead-5766024/
Indian Express,Dark Phoenix early reviews: A rushed sendoff,2019-06-05,11:48:29:00,https://indianexpress.com/article/entertainment/hollywood/x-men-dark-phoenix-early-reviews-5766030/
Indian Express,"Explosion on Bond 25 set causes injury, damage to studio",2019-06-05,11:33:30:00,https://indianexpress.com/article/entertainment/hollywood/explosion-on-bond-25-set-causes-injury-damage-to-studio-5765814/
Indian Express,"Shahid Kapoor, Katrina Kaif, Dulquer Salmaan and others wish fans on Eid-ul-Fitr",2019-06-05,10:23:36:00,https://indianexpress.com/article/entertainment/bollywood/katrina-kaif-mohanlal-dulquer-salmaan-actors-wish-on-eid-ul-fitr-5765672/
Indian Express,Chhapaak: Deepika Padukone wraps ‘the most precious film’ of her career,2019-06-05,09:54:20:00,https://indianexpress.com/article/entertainment/bollywood/chhapaak-deepika-padukone-wraps-the-most-precious-film-of-her-career-5765824/
Indian Express,Bharat: Salman Khan’s film to be affected by India vs South Africa World Cup match?,2019-06-05,09:14:38:00,https://indianexpress.com/article/entertainment/bollywood/box-office-collection/world-cup-2019-salman-khan-bharat-to-be-affected-by-india-vs-south-africa-match-5764746/
Indian Express,Ilaiyaraaja’s songs cannot be monetised without his permission: Madras HC,2019-06-05,09:06:26:00,https://indianexpress.com/article/entertainment/tamil/ilaiyaraaja-songs-cannot-be-monetised-without-his-permission-madras-hc-5765729/
Indian Express,First of Many: Rajpal Yadav revisits Shool,2019-06-05,08:02:24:00,https://indianexpress.com/article/entertainment/bollywood/rajpal-yadav-first-of-many-debut-film-shool-5762889/
Indian Express,"Eid-ul-Fitr: Varun Dhawan, Shraddha Kapoor and Mahira Khan wish fans on the auspicious occasion",2019-06-05,07:08:01:00,https://indianexpress.com/article/entertainment/bollywood/varun-dhawan-sophie-choudry-eid-ul-fitr-wishes-5764174/
